,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
53,male,Hangu,urban,181,134,0.7403314917127072
54,male,Haripur,rural,36,31,0.8611111111111112
55,male,Haripur,urban,216,195,0.9027777777777778
56,male,Harnai,rural,81,38,0.4691358024691358
57,male,Harnai,urban,132,84,0.6363636363636364
58,male,Hyderabad,rural,26,17,0.6538461538461539
59,male,Hyderabad,urban,170,99,0.5823529411764706
60,male,Islamabad,rural,17,17,1.0
61,male,Islamabad,urban,0,0,
62,male,Jacobabad,rural,73,31,0.4246575342465753
63,male,Jacobabad,urban,297,189,0.6363636363636364
64,male,Jaffarabad,rural,144,61,0.4236111111111111
65,male,Jaffarabad,urban,258,151,0.5852713178294574
66,male,Jamshoro,rural,42,29,0.6904761904761905
67,male,Jamshoro,urban,170,99,0.5823529411764706
68,male,Jehlum,rural,23,20,0.8695652173913043
69,male,Jehlum,urban,170,147,0.8647058823529412
70,male,Jhal Magsi,rural,144,61,0.4236111111111111
71,male,Jhal Magsi,urban,258,151,0.5852713178294574
72,male,Jhang,rural,56,40,0.7142857142857143
73,male,Jhang,urban,197,171,0.868020304568528
74,male,Kalat,rural,35,12,0.34285714285714286
75,male,Kalat,urban,168,97,0.5773809523809523
76,male,Karachi Central,rural,89,68,0.7640449438202247
77,male,Karachi Central,urban,0,0,
78,male,Karachi East,rural,89,68,0.7640449438202247
79,male,Karachi East,urban,0,0,
80,male,Karachi Malir,rural,89,68,0.7640449438202247
81,male,Karachi Malir,urban,0,0,
82,male,Karachi South,rural,89,68,0.7640449438202247
83,male,Karachi South,urban,0,0,
84,male,Karachi West,rural,89,68,0.7640449438202247
85,male,Karachi West,urban,0,0,
86,male,Karak,rural,28,18,0.6428571428571429
87,male,Karak,urban,181,134,0.7403314917127072
88,male,Kashmore,rural,74,35,0.47297297297297297
89,male,Kashmore,urban,297,189,0.6363636363636364
90,male,Kasur,rural,75,64,0.8533333333333334
91,male,Kasur,urban,266,222,0.8345864661654135
92,male,Khairpur,rural,135,85,0.6296296296296297
93,male,Khairpur,urban,206,155,0.7524271844660194
94,male,Khanewal,rural,67,47,0.7014925373134329
95,male,Khanewal,urban,176,143,0.8125
96,male,Kharan,rural,35,12,0.34285714285714286
97,male,Kharan,urban,168,97,0.5773809523809523
98,male,Khushab,rural,29,22,0.7586206896551724
99,male,Khushab,urban,127,103,0.8110236220472441
100,male,Khuzdar,rural,35,12,0.34285714285714286
101,male,Khuzdar,urban,168,97,0.5773809523809523
102,male,Kohat,rural,36,27,0.75
103,male,Kohat,urban,181,134,0.7403314917127072
104,male,Kohistan,rural,216,117,0.5416666666666666
105,male,Kohistan,urban,216,195,0.9027777777777778
106,male,Kohlu,rural,81,38,0.4691358024691358
107,male,Kohlu,urban,132,84,0.6363636363636364
108,male,Lahore,rural,44,26,0.5909090909090909
109,male,Lahore,urban,266,222,0.8345864661654135
110,male,Lakki Marwat,rural,33,25,0.7575757575757576
111,male,Lakki Marwat,urban,73,51,0.6986301369863014
112,male,Larkana,rural,97,57,0.5876288659793815
113,male,Larkana,urban,297,189,0.6363636363636364
114,male,Lasbela,rural,35,12,0.34285714285714286
115,male,Lasbela,urban,168,97,0.5773809523809523
116,male,Layyah,rural,34,30,0.8823529411764706
117,male,Layyah,urban,187,152,0.8128342245989305
118,male,Lodhran,rural,49,32,0.6530612244897959
119,male,Lodhran,urban,176,143,0.8125
120,male,Loralai,rural,224,101,0.45089285714285715
121,male,Loralai,urban,279,186,0.6666666666666666
122,male,Lower Dir,rural,176,128,0.7272727272727273
123,male,Lower Dir,urban,324,232,0.7160493827160493
124,male,Malakand,rural,23,19,0.8260869565217391
125,male,Malakand,urban,324,232,0.7160493827160493
126,male,Mandi Bahuddin,rural,35,29,0.8285714285714286
127,male,Mandi Bahuddin,urban,297,260,0.8754208754208754
128,male,Manshera,rural,94,85,0.9042553191489362
129,male,Manshera,urban,216,195,0.9027777777777778
130,male,Mardan,rural,83,61,0.7349397590361446
131,male,Mardan,urban,301,226,0.7508305647840532
132,male,Mastung,rural,35,12,0.34285714285714286
133,male,Mastung,urban,168,97,0.5773809523809523
134,male,Matiari,rural,50,26,0.52
135,male,Matiari,urban,170,99,0.5823529411764706
136,male,Mianwali,rural,38,31,0.8157894736842105
137,male,Mianwali,urban,127,103,0.8110236220472441
138,male,Mir Pur Khas,rural,61,24,0.39344262295081966
139,male,Mir Pur Khas,urban,73,50,0.684931506849315
140,male,Multan,rural,80,57,0.7125
141,male,Multan,urban,176,143,0.8125
142,male,Musa Khel,rural,224,101,0.45089285714285715
143,male,Musa Khel,urban,279,186,0.6666666666666666
144,male,Muzaffar Garh,rural,127,92,0.7244094488188977
145,male,Muzaffar Garh,urban,187,152,0.8128342245989305
146,male,Nankana Sahib,rural,28,24,0.8571428571428571
147,male,Nankana Sahib,urban,266,222,0.8345864661654135
148,male,Narowal,rural,49,42,0.8571428571428571
149,male,Narowal,urban,297,260,0.8754208754208754
150,male,Nasirabad,rural,0,0,
151,male,Nasirabad,urban,258,151,0.5852713178294574
152,male,Nasirabad/ Tamboo,rural,144,61,0.4236111111111111
153,male,Nasirabad/ Tamboo,urban,0,0,
154,male,Nawabshah,rural,100,61,0.61
155,male,Nawabshah,urban,206,155,0.7524271844660194
156,male,Nowsehra,rural,60,46,0.7666666666666667
157,male,Nowsehra,urban,330,267,0.8090909090909091
158,male,Nowshero Feroze,rural,91,56,0.6153846153846154
159,male,Nowshero Feroze,urban,206,155,0.7524271844660194
160,male,Nushki,rural,221,120,0.5429864253393665
161,male,Nushki,urban,185,107,0.5783783783783784
162,male,Okara,rural,85,49,0.5764705882352941
163,male,Okara,urban,151,131,0.8675496688741722
164,male,Pakpatten,rural,51,36,0.7058823529411765
165,male,Pakpatten,urban,151,131,0.8675496688741722
166,male,Peshawar,rural,71,54,0.7605633802816901
167,male,Peshawar,urban,330,267,0.8090909090909091
168,male,Pishine,rural,221,120,0.5429864253393665
169,male,Pishine,urban,185,107,0.5783783783783784
170,male,Qilla Abdullah,rural,221,120,0.5429864253393665
171,male,Qilla Abdullah,urban,185,107,0.5783783783783784
172,male,Qilla Saifullah,rural,224,101,0.45089285714285715
173,male,Qilla Saifullah,urban,279,186,0.6666666666666666
174,male,Quetta,rural,221,120,0.5429864253393665
175,male,Quetta,urban,185,107,0.5783783783783784
176,male,Rahim Yar Khan,rural,129,75,0.5813953488372093
177,male,Rahim Yar Khan,urban,283,232,0.8197879858657244
178,male,Rajanpur,rural,65,38,0.5846153846153846
179,male,Rajanpur,urban,187,152,0.8128342245989305
180,male,Rawalpindi,rural,42,34,0.8095238095238095
181,male,Rawalpindi,urban,170,147,0.8647058823529412
182,male,Sahiwal,rural,55,39,0.7090909090909091
183,male,Sahiwal,urban,151,131,0.8675496688741722
184,male,Sanghar,rural,83,48,0.5783132530120482
185,male,Sanghar,urban,73,50,0.684931506849315
186,male,Sargodha,rural,67,53,0.7910447761194029
187,male,Sargodha,urban,127,103,0.8110236220472441
188,male,Shahdadkot,rural,113,60,0.5309734513274337
189,male,Shahdadkot,urban,297,189,0.6363636363636364
190,male,Shangla,rural,65,30,0.46153846153846156
191,male,Shangla,urban,324,232,0.7160493827160493
192,male,Sheikhupura,rural,42,31,0.7380952380952381
193,male,Sheikhupura,urban,266,222,0.8345864661654135
194,male,Sherani,rural,224,101,0.45089285714285715
195,male,Sherani,urban,279,186,0.6666666666666666
196,male,Shikarpur,rural,63,17,0.2698412698412698
197,male,Shikarpur,urban,297,189,0.6363636363636364
198,male,Sialkot,rural,85,69,0.8117647058823529
199,male,Sialkot,urban,297,260,0.8754208754208754
200,male,Sibbi,rural,81,38,0.4691358024691358
201,male,Sibbi,urban,132,84,0.6363636363636364
202,male,Sijawal,rural,69,26,0.37681159420289856
203,male,Sijawal,urban,0,0,
204,male,Sukkur,rural,48,28,0.5833333333333334
205,male,Sukkur,urban,206,155,0.7524271844660194
206,male,Swabi,rural,71,48,0.676056338028169
207,male,Swabi,urban,301,226,0.7508305647840532
208,male,Swat,rural,87,56,0.6436781609195402
209,male,Swat,urban,324,232,0.7160493827160493
210,male,T.T. Singh,rural,43,34,0.7906976744186046
211,male,T.T. Singh,urban,197,171,0.868020304568528
212,male,Tando Allah Yar,rural,34,15,0.4411764705882353
213,male,Tando Allah Yar,urban,170,99,0.5823529411764706
214,male,Tando Muhammad,rural,0,0,
215,male,Tando Muhammad,urban,170,99,0.5823529411764706
216,male,Tando Muhammad Khan,rural,67,27,0.40298507462686567
217,male,Tando Muhammad Khan,urban,0,0,
218,male,Tank,rural,27,8,0.2962962962962963
219,male,Tank,urban,123,91,0.7398373983739838
220,male,Tharparkar,rural,62,12,0.1935483870967742
221,male,Tharparkar,urban,73,50,0.684931506849315
222,male,Thatta,rural,64,20,0.3125
223,male,Thatta,urban,170,99,0.5823529411764706
224,male,Tor Garh,rural,53,39,0.7358490566037735
225,male,Tor Garh,urban,216,195,0.9027777777777778
226,male,Umer Kot,rural,49,18,0.3673469387755102
227,male,Umer Kot,urban,73,50,0.684931506849315
228,male,Upper Dir,rural,122,80,0.6557377049180327
229,male,Upper Dir,urban,324,232,0.7160493827160493
230,male,Vehari,rural,70,48,0.6857142857142857
231,male,Vehari,urban,176,143,0.8125
232,male,Washuk,rural,35,12,0.34285714285714286
233,male,Washuk,urban,168,97,0.5773809523809523
234,male,Zhob,rural,224,101,0.45089285714285715
235,male,Zhob,urban,279,186,0.6666666666666666
236,male,Ziarat,rural,81,38,0.4691358024691358
237,male,Ziarat,urban,132,84,0.6363636363636364
238,female,Abbottabad,rural,31,25,0.8064516129032258
239,female,Abbottabad,urban,228,193,0.8464912280701754
240,female,Attock,rural,23,19,0.8260869565217391
241,female,Attock,urban,163,145,0.8895705521472392
242,female,Awaran,rural,35,14,0.4
243,female,Awaran,urban,167,90,0.5389221556886228
244,female,Badin,rural,73,20,0.273972602739726
245,female,Badin,urban,177,86,0.4858757062146893
246,female,Bahawalnagar,rural,59,39,0.6610169491525424
247,female,Bahawalnagar,urban,252,190,0.753968253968254
248,female,Bahawalpur,rural,101,56,0.5544554455445545
249,female,Bahawalpur,urban,252,190,0.753968253968254
250,female,Bannu,rural,80,31,0.3875
251,female,Bannu,urban,64,41,0.640625
252,female,Barkhan,rural,189,46,0.24338624338624337
253,female,Barkhan,urban,240,129,0.5375
254,female,Batagram,rural,43,10,0.23255813953488372
255,female,Batagram,urban,228,193,0.8464912280701754
256,female,Bhakhar,rural,28,18,0.6428571428571429
257,female,Bhakhar,urban,144,123,0.8541666666666666
258,female,Bolan/ Kachhi,rural,120,23,0.19166666666666668
259,female,Bolan/ Kachhi,urban,226,106,0.4690265486725664
260,female,Bonair,rural,42,19,0.4523809523809524
261,female,Bonair,urban,299,208,0.6956521739130435
262,female,Chaghai,rural,182,56,0.3076923076923077
263,female,Chaghai,urban,183,66,0.36065573770491804
264,female,Chakwal,rural,23,20,0.8695652173913043
265,female,Chakwal,urban,163,145,0.8895705521472392
266,female,Charsada,rural,51,28,0.5490196078431373
267,female,Charsada,urban,252,179,0.7103174603174603
268,female,Chiniot,rural,31,18,0.5806451612903226
269,female,Chiniot,urban,196,155,0.7908163265306123
270,female,Chitral,rural,15,10,0.6666666666666666
271,female,Chitral,urban,299,208,0.6956521739130435
272,female,D. G. Khan,rural,86,27,0.313953488372093
273,female,D. G. Khan,urban,182,151,0.8296703296703297
274,female,D. I. Khan,rural,138,41,0.2971014492753623
275,female,D. I. Khan,urban,128,85,0.6640625
276,female,Dadu,rural,82,27,0.32926829268292684
277,female,Dadu,urban,177,86,0.4858757062146893
278,female,Dera Bugti,rural,70,25,0.35714285714285715
279,female,Dera Bugti,urban,84,42,0.5
280,female,Faisalabad,rural,74,45,0.6081081081081081
281,female,Faisalabad,urban,196,155,0.7908163265306123
282,female,Ghotki,rural,140,35,0.25
283,female,Ghotki,urban,165,106,0.6424242424242425
284,female,Gujranwala,rural,51,42,0.8235294117647058
285,female,Gujranwala,urban,337,297,0.8813056379821959
286,female,Gujrat,rural,47,44,0.9361702127659575
287,female,Gujrat,urban,337,297,0.8813056379821959
288,female,Hafizabad,rural,25,22,0.88
289,female,Hafizabad,urban,337,297,0.8813056379821959
290,female,Hangu,rural,32,8,0.25
291,female,Hangu,urban,150,102,0.68
292,female,Haripur,rural,37,33,0.8918918918918919
293,female,Haripur,urban,228,193,0.8464912280701754
294,female,Harnai,rural,70,25,0.35714285714285715
295,female,Harnai,urban,84,42,0.5
296,female,Hyderabad,rural,28,18,0.6428571428571429
297,female,Hyderabad,urban,177,86,0.4858757062146893
298,female,Islamabad,rural,13,11,0.8461538461538461
299,female,Islamabad,urban,0,0,
300,female,Jacobabad,rural,79,19,0.24050632911392406
301,female,Jacobabad,urban,229,144,0.62882096069869
302,female,Jaffarabad,rural,120,23,0.19166666666666668
303,female,Jaffarabad,urban,226,106,0.4690265486725664
304,female,Jamshoro,rural,54,22,0.4074074074074074
305,female,Jamshoro,urban,177,86,0.4858757062146893
306,female,Jehlum,rural,16,14,0.875
307,female,Jehlum,urban,163,145,0.8895705521472392
308,female,Jhal Magsi,rural,120,23,0.19166666666666668
309,female,Jhal Magsi,urban,226,106,0.4690265486725664
310,female,Jhang,rural,52,29,0.5576923076923077
311,female,Jhang,urban,196,155,0.7908163265306123
312,female,Kalat,rural,35,14,0.4
313,female,Kalat,urban,167,90,0.5389221556886228
314,female,Karachi Central,rural,104,67,0.6442307692307693
315,female,Karachi Central,urban,0,0,
316,female,Karachi East,rural,104,67,0.6442307692307693
317,female,Karachi East,urban,0,0,
318,female,Karachi Malir,rural,104,67,0.6442307692307693
319,female,Karachi Malir,urban,0,0,
320,female,Karachi South,rural,104,67,0.6442307692307693
321,female,Karachi South,urban,0,0,
322,female,Karachi West,rural,104,67,0.6442307692307693
323,female,Karachi West,urban,0,0,
324,female,Karak,rural,21,13,0.6190476190476191
325,female,Karak,urban,150,102,0.68
326,female,Kashmore,rural,62,20,0.3225806451612903
327,female,Kashmore,urban,229,144,0.62882096069869
328,female,Kasur,rural,50,41,0.82
329,female,Kasur,urban,254,210,0.8267716535433071
330,female,Khairpur,rural,118,55,0.4661016949152542
331,female,Khairpur,urban,165,106,0.6424242424242425
332,female,Khanewal,rural,65,42,0.6461538461538462
333,female,Khanewal,urban,170,146,0.8588235294117647
334,female,Kharan,rural,35,14,0.4
335,female,Kharan,urban,167,90,0.5389221556886228
336,female,Khushab,rural,33,11,0.3333333333333333
337,female,Khushab,urban,144,123,0.8541666666666666
338,female,Khuzdar,rural,35,14,0.4
339,female,Khuzdar,urban,167,90,0.5389221556886228
340,female,Kohat,rural,18,8,0.4444444444444444
341,female,Kohat,urban,150,102,0.68
342,female,Kohistan,rural,177,28,0.15819209039548024
343,female,Kohistan,urban,228,193,0.8464912280701754
344,female,Kohlu,rural,70,25,0.35714285714285715
345,female,Kohlu,urban,84,42,0.5
346,female,Lahore,rural,40,25,0.625
347,female,Lahore,urban,254,210,0.8267716535433071
348,female,Lakki Marwat,rural,18,8,0.4444444444444444
349,female,Lakki Marwat,urban,64,41,0.640625
350,female,Larkana,rural,77,41,0.5324675324675324
351,female,Larkana,urban,229,144,0.62882096069869
352,female,Lasbela,rural,35,14,0.4
353,female,Lasbela,urban,167,90,0.5389221556886228
354,female,Layyah,rural,44,37,0.8409090909090909
355,female,Layyah,urban,182,151,0.8296703296703297
356,female,Lodhran,rural,40,30,0.75
357,female,Lodhran,urban,170,146,0.8588235294117647
358,female,Loralai,rural,189,46,0.24338624338624337
359,female,Loralai,urban,240,129,0.5375
360,female,Lower Dir,rural,144,85,0.5902777777777778
361,female,Lower Dir,urban,299,208,0.6956521739130435
362,female,Malakand,rural,14,9,0.6428571428571429
363,female,Malakand,urban,299,208,0.6956521739130435
364,female,Mandi Bahuddin,rural,25,19,0.76
365,female,Mandi Bahuddin,urban,337,297,0.8813056379821959
366,female,Manshera,rural,88,64,0.7272727272727273
367,female,Manshera,urban,228,193,0.8464912280701754
368,female,Mardan,rural,69,52,0.7536231884057971
369,female,Mardan,urban,318,218,0.6855345911949685
370,female,Mastung,rural,35,14,0.4
371,female,Mastung,urban,167,90,0.5389221556886228
372,female,Matiari,rural,45,15,0.3333333333333333
373,female,Matiari,urban,177,86,0.4858757062146893
374,female,Mianwali,rural,28,16,0.5714285714285714
375,female,Mianwali,urban,144,123,0.8541666666666666
376,female,Mir Pur Khas,rural,52,13,0.25
377,female,Mir Pur Khas,urban,98,72,0.7346938775510204
378,female,Multan,rural,86,46,0.5348837209302325
379,female,Multan,urban,170,146,0.8588235294117647
380,female,Musa Khel,rural,189,46,0.24338624338624337
381,female,Musa Khel,urban,240,129,0.5375
382,female,Muzaffar Garh,rural,122,83,0.680327868852459
383,female,Muzaffar Garh,urban,182,151,0.8296703296703297
384,female,Nankana Sahib,rural,33,23,0.696969696969697
385,female,Nankana Sahib,urban,254,210,0.8267716535433071
386,female,Narowal,rural,60,48,0.8
387,female,Narowal,urban,337,297,0.8813056379821959
388,female,Nasirabad,rural,0,0,
389,female,Nasirabad,urban,226,106,0.4690265486725664
390,female,Nasirabad/ Tamboo,rural,120,23,0.19166666666666668
391,female,Nasirabad/ Tamboo,urban,0,0,
392,female,Nawabshah,rural,77,36,0.4675324675324675
393,female,Nawabshah,urban,165,106,0.6424242424242425
394,female,Nowsehra,rural,48,36,0.75
395,female,Nowsehra,urban,252,179,0.7103174603174603
396,female,Nowshero Feroze,rural,71,35,0.49295774647887325
397,female,Nowshero Feroze,urban,165,106,0.6424242424242425
398,female,Nushki,rural,182,56,0.3076923076923077
399,female,Nushki,urban,183,66,0.36065573770491804
400,female,Okara,rural,60,37,0.6166666666666667
401,female,Okara,urban,159,143,0.89937106918239
402,female,Pakpatten,rural,61,41,0.6721311475409836
403,female,Pakpatten,urban,159,143,0.89937106918239
404,female,Peshawar,rural,39,24,0.6153846153846154
405,female,Peshawar,urban,252,179,0.7103174603174603
406,female,Pishine,rural,182,56,0.3076923076923077
407,female,Pishine,urban,183,66,0.36065573770491804
408,female,Qilla Abdullah,rural,182,56,0.3076923076923077
409,female,Qilla Abdullah,urban,183,66,0.36065573770491804
410,female,Qilla Saifullah,rural,189,46,0.24338624338624337
411,female,Qilla Saifullah,urban,240,129,0.5375
412,female,Quetta,rural,182,56,0.3076923076923077
413,female,Quetta,urban,183,66,0.36065573770491804
414,female,Rahim Yar Khan,rural,128,53,0.4140625
415,female,Rahim Yar Khan,urban,252,190,0.753968253968254
416,female,Rajanpur,rural,44,14,0.3181818181818182
417,female,Rajanpur,urban,182,151,0.8296703296703297
418,female,Rawalpindi,rural,59,51,0.864406779661017
419,female,Rawalpindi,urban,163,145,0.8895705521472392
420,female,Sahiwal,rural,57,36,0.631578947368421
421,female,Sahiwal,urban,159,143,0.89937106918239
422,female,Sanghar,rural,72,19,0.2638888888888889
423,female,Sanghar,urban,98,72,0.7346938775510204
424,female,Sargodha,rural,63,45,0.7142857142857143
425,female,Sargodha,urban,144,123,0.8541666666666666
426,female,Shahdadkot,rural,99,44,0.4444444444444444
427,female,Shahdadkot,urban,229,144,0.62882096069869
428,female,Shangla,rural,57,13,0.22807017543859648
429,female,Shangla,urban,299,208,0.6956521739130435
430,female,Sheikhupura,rural,69,52,0.7536231884057971
431,female,Sheikhupura,urban,254,210,0.8267716535433071
432,female,Sherani,rural,189,46,0.24338624338624337
433,female,Sherani,urban,240,129,0.5375
434,female,Shikarpur,rural,76,17,0.2236842105263158
435,female,Shikarpur,urban,229,144,0.62882096069869
436,female,Sialkot,rural,72,67,0.9305555555555556
437,female,Sialkot,urban,337,297,0.8813056379821959
438,female,Sibbi,rural,70,25,0.35714285714285715
439,female,Sibbi,urban,84,42,0.5
440,female,Sijawal,rural,67,20,0.29850746268656714
441,female,Sijawal,urban,0,0,
442,female,Sukkur,rural,23,7,0.30434782608695654
443,female,Sukkur,urban,165,106,0.6424242424242425
444,female,Swabi,rural,62,40,0.6451612903225806
445,female,Swabi,urban,318,218,0.6855345911949685
446,female,Swat,rural,108,60,0.5555555555555556
447,female,Swat,urban,299,208,0.6956521739130435
448,female,T.T. Singh,rural,63,58,0.9206349206349206
449,female,T.T. Singh,urban,196,155,0.7908163265306123
450,female,Tando Allah Yar,rural,30,7,0.23333333333333334
451,female,Tando Allah Yar,urban,177,86,0.4858757062146893
452,female,Tando Muhammad,rural,0,0,
453,female,Tando Muhammad,urban,177,86,0.4858757062146893
454,female,Tando Muhammad Khan,rural,55,8,0.14545454545454545
455,female,Tando Muhammad Khan,urban,0,0,
456,female,Tank,rural,22,6,0.2727272727272727
457,female,Tank,urban,128,85,0.6640625
458,female,Tharparkar,rural,82,16,0.1951219512195122
459,female,Tharparkar,urban,98,72,0.7346938775510204
460,female,Thatta,rural,56,10,0.17857142857142858
461,female,Thatta,urban,177,86,0.4858757062146893
462,female,Tor Garh,rural,47,10,0.2127659574468085
463,female,Tor Garh,urban,228,193,0.8464912280701754
464,female,Umer Kot,rural,35,7,0.2
465,female,Umer Kot,urban,98,72,0.7346938775510204
466,female,Upper Dir,rural,94,42,0.44680851063829785
467,female,Upper Dir,urban,299,208,0.6956521739130435
468,female,Vehari,rural,52,34,0.6538461538461539
469,female,Vehari,urban,170,146,0.8588235294117647
470,female,Washuk,rural,35,14,0.4
471,female,Washuk,urban,167,90,0.5389221556886228
472,female,Zhob,rural,189,46,0.24338624338624337
473,female,Zhob,urban,240,129,0.5375
474,female,Ziarat,rural,70,25,0.35714285714285715
475,female,Ziarat,urban,84,42,0.5
