,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
151,male,Quetta,rural,72,37,0.5138888888888888
152,male,Rahim Yar Khan,urban,0,0,
153,male,Rahim Yar Khan,rural,150,94,0.6266666666666667
154,male,Rajaanpur,urban,0,0,
155,male,Rajaanpur,rural,74,46,0.6216216216216216
156,male,Rawalpindi,urban,48,43,0.8958333333333334
157,male,Rawalpindi,rural,31,26,0.8387096774193549
158,male,Sahiwal,urban,0,0,
159,male,Sahiwal,rural,69,45,0.6521739130434783
160,male,Sanghar,urban,0,0,
161,male,Sanghar,rural,93,60,0.6451612903225806
162,male,Sargodha,urban,147,126,0.8571428571428571
163,male,Sargodha,rural,115,92,0.8
164,male,Shangla,urban,0,0,
165,male,Shangla,rural,79,50,0.6329113924050633
166,male,Sheikhupura,urban,0,0,
167,male,Sheikhupura,rural,70,54,0.7714285714285715
168,male,Shikarpur,urban,0,0,
169,male,Shikarpur,rural,97,43,0.44329896907216493
170,male,Sialkot,urban,6,6,1.0
171,male,Sialkot,rural,32,27,0.84375
172,male,Sibbi,urban,25,21,0.84
173,male,Sibbi,rural,52,32,0.6153846153846154
174,male,Sukkar,urban,55,30,0.5454545454545454
175,male,Sukkar,rural,67,39,0.582089552238806
176,male,Swabi,urban,0,0,
177,male,Swabi,rural,43,31,0.7209302325581395
178,male,Swat,urban,0,0,
179,male,Swat,rural,56,44,0.7857142857142857
180,male,T.T.Singh,urban,0,0,
181,male,T.T.Singh,rural,76,61,0.8026315789473685
182,male,Tank,urban,0,0,
183,male,Tank,rural,58,39,0.6724137931034483
184,male,Tharparkar,urban,0,0,
185,male,Tharparkar,rural,83,44,0.5301204819277109
186,male,Thatta,urban,0,0,
187,male,Thatta,rural,112,47,0.41964285714285715
188,male,UpperDir,urban,0,0,
189,male,UpperDir,rural,66,39,0.5909090909090909
190,male,Vehari,urban,0,0,
191,male,Vehari,rural,71,36,0.5070422535211268
192,male,Zhob,urban,41,31,0.7560975609756098
193,male,Zhob,rural,100,23,0.23
194,female,Abbotabad,urban,0,0,
195,female,Abbotabad,rural,20,20,1.0
196,female,Attock,urban,0,0,
197,female,Attock,rural,20,18,0.9
198,female,Awaran,urban,0,0,
199,female,Awaran,rural,23,2,0.08695652173913043
200,female,Badin,urban,0,0,
201,female,Badin,rural,89,35,0.39325842696629215
202,female,Bahawalnager,urban,0,0,
203,female,Bahawalnager,rural,42,20,0.47619047619047616
204,female,Bahawalpur,urban,22,20,0.9090909090909091
205,female,Bahawalpur,rural,67,35,0.5223880597014925
206,female,Bannu,urban,14,7,0.5
207,female,Bannu,rural,90,38,0.4222222222222222
208,female,Barkhan,urban,0,0,
209,female,Barkhan,rural,23,9,0.391304347826087
210,female,Batagram,urban,0,0,
211,female,Batagram,rural,41,8,0.1951219512195122
212,female,Bhakar,urban,0,0,
213,female,Bhakar,rural,36,13,0.3611111111111111
214,female,Bolan/kachhi,urban,0,0,
215,female,Bolan/kachhi,rural,29,6,0.20689655172413793
216,female,Bonair,urban,0,0,
217,female,Bonair,rural,66,31,0.4696969696969697
218,female,Chakwal,urban,0,0,
219,female,Chakwal,rural,27,24,0.8888888888888888
220,female,Charsada,urban,0,0,
221,female,Charsada,rural,89,32,0.3595505617977528
222,female,Chitral,urban,0,0,
223,female,Chitral,rural,19,7,0.3684210526315789
224,female,D.G.Khan,urban,7,5,0.7142857142857143
225,female,D.G.Khan,rural,46,33,0.717391304347826
226,female,D.I.Khan,urban,18,10,0.5555555555555556
227,female,D.I.Khan,rural,100,33,0.33
228,female,Dadu,urban,0,0,
229,female,Dadu,rural,144,58,0.4027777777777778
230,female,Deara Bughti,urban,0,0,
231,female,Deara Bughti,rural,22,0,0.0
232,female,Faisalabad,urban,38,29,0.7631578947368421
233,female,Faisalabad,rural,98,61,0.6224489795918368
234,female,Ghotki,urban,0,0,
235,female,Ghotki,rural,35,12,0.34285714285714286
236,female,Gujranwala,urban,38,35,0.9210526315789473
237,female,Gujranwala,rural,66,51,0.7727272727272727
238,female,Gujrat,urban,0,0,
239,female,Gujrat,rural,33,28,0.8484848484848485
240,female,Gwadar,urban,0,0,
241,female,Gwadar,rural,39,13,0.3333333333333333
242,female,Haifzabad,urban,0,0,
243,female,Haifzabad,rural,66,31,0.4696969696969697
244,female,Hangu,urban,0,0,
245,female,Hangu,rural,66,19,0.2878787878787879
246,female,Haripur,urban,0,0,
247,female,Haripur,rural,17,9,0.5294117647058824
248,female,Hyderabad,urban,40,14,0.35
249,female,Hyderabad,rural,85,31,0.36470588235294116
250,female,Islamabad,urban,13,12,0.9230769230769231
251,female,Islamabad,rural,64,49,0.765625
252,female,Jaccobabad,urban,0,0,
253,female,Jaccobabad,rural,101,2,0.019801980198019802
254,female,Jafarabad,urban,0,0,
255,female,Jafarabad,rural,52,19,0.36538461538461536
256,female,Jhal Magsi,urban,0,0,
257,female,Jhal Magsi,rural,38,5,0.13157894736842105
258,female,Jhang,urban,0,0,
259,female,Jhang,rural,74,48,0.6486486486486487
260,female,Jhelum,urban,0,0,
261,female,Jhelum,rural,34,30,0.8823529411764706
262,female,Kalat,urban,27,14,0.5185185185185185
263,female,Kalat,rural,90,20,0.2222222222222222
264,female,Karachi,urban,8,2,0.25
265,female,Karachi,rural,43,27,0.627906976744186
266,female,Karak,urban,0,0,
267,female,Karak,rural,44,29,0.6590909090909091
268,female,Kasur,urban,0,0,
269,female,Kasur,rural,87,63,0.7241379310344828
270,female,Ketch/Turbat,urban,0,0,
271,female,Ketch/Turbat,rural,84,51,0.6071428571428571
272,female,Khairpur,urban,0,0,
273,female,Khairpur,rural,84,25,0.2976190476190476
274,female,Khanewal,urban,0,0,
275,female,Khanewal,rural,39,27,0.6923076923076923
276,female,Kharan,urban,0,0,
277,female,Kharan,rural,20,1,0.05
278,female,Khushab,urban,0,0,
279,female,Khushab,rural,33,18,0.5454545454545454
280,female,Khuzdar,urban,0,0,
281,female,Khuzdar,rural,54,14,0.25925925925925924
282,female,Kohat,urban,31,22,0.7096774193548387
283,female,Kohat,rural,49,20,0.40816326530612246
284,female,Kohistan,urban,0,0,
285,female,Kohistan,rural,52,1,0.019230769230769232
286,female,Lahore,urban,206,175,0.8495145631067961
287,female,Lahore,rural,77,61,0.7922077922077922
288,female,LakkiMarwat,urban,0,0,
289,female,LakkiMarwat,rural,67,13,0.19402985074626866
290,female,Larkana,urban,70,47,0.6714285714285714
291,female,Larkana,rural,163,51,0.3128834355828221
292,female,Lasbilla,urban,0,0,
293,female,Lasbilla,rural,47,12,0.2553191489361702
294,female,Layya,urban,0,0,
295,female,Layya,rural,50,26,0.52
296,female,Lodhran,urban,0,0,
297,female,Lodhran,rural,45,17,0.37777777777777777
298,female,Loralai,urban,0,0,
299,female,Loralai,rural,50,17,0.34
300,female,LowerDir,urban,0,0,
301,female,LowerDir,rural,79,46,0.5822784810126582
302,female,Makran,urban,10,5,0.5
303,female,Makran,rural,55,13,0.23636363636363636
304,female,Malakand,urban,27,22,0.8148148148148148
305,female,Malakand,rural,62,43,0.6935483870967742
306,female,Mandi Bahuddin,urban,0,0,
307,female,Mandi Bahuddin,rural,72,53,0.7361111111111112
308,female,Manshera,urban,0,0,
309,female,Manshera,rural,80,43,0.5375
310,female,Mardan,urban,0,0,
311,female,Mardan,rural,88,53,0.6022727272727273
312,female,Mastung,urban,0,0,
313,female,Mastung,rural,46,19,0.41304347826086957
314,female,Mianwali,urban,0,0,
315,female,Mianwali,rural,21,11,0.5238095238095238
316,female,Mir Pur Khas,urban,14,10,0.7142857142857143
317,female,Mir Pur Khas,rural,83,17,0.20481927710843373
318,female,Multan,urban,120,102,0.85
319,female,Multan,rural,88,39,0.4431818181818182
320,female,Muraffar Garh,urban,0,0,
321,female,Muraffar Garh,rural,91,32,0.3516483516483517
322,female,Musa,urban,0,0,
323,female,Musa,rural,19,1,0.05263157894736842
324,female,Narowal,urban,0,0,
325,female,Narowal,rural,40,33,0.825
326,female,Nasirabad,urban,5,1,0.2
327,female,Nasirabad,rural,66,18,0.2727272727272727
328,female,Nawabshah,urban,0,0,
329,female,Nawabshah,rural,90,12,0.13333333333333333
330,female,Nowshera,urban,0,0,
331,female,Nowshera,rural,47,25,0.5319148936170213
332,female,Nowshero Freoze,urban,0,0,
333,female,Nowshero Freoze,rural,71,36,0.5070422535211268
334,female,Okara,urban,0,0,
335,female,Okara,rural,77,44,0.5714285714285714
336,female,Pakpatten,urban,0,0,
337,female,Pakpatten,rural,57,32,0.5614035087719298
338,female,Panjgur,urban,0,0,
339,female,Panjgur,rural,24,4,0.16666666666666666
340,female,Peshawar,urban,188,106,0.5638297872340425
341,female,Peshawar,rural,115,53,0.4608695652173913
342,female,Qillah Saifullah,urban,0,0,
343,female,Qillah Saifullah,rural,37,7,0.1891891891891892
344,female,Quetta,urban,105,66,0.6285714285714286
345,female,Quetta,rural,37,7,0.1891891891891892
346,female,Rahim Yar Khan,urban,0,0,
347,female,Rahim Yar Khan,rural,162,67,0.41358024691358025
348,female,Rajaanpur,urban,0,0,
349,female,Rajaanpur,rural,67,30,0.44776119402985076
350,female,Rawalpindi,urban,26,25,0.9615384615384616
351,female,Rawalpindi,rural,24,23,0.9583333333333334
352,female,Sahiwal,urban,0,0,
353,female,Sahiwal,rural,70,45,0.6428571428571429
354,female,Sanghar,urban,0,0,
355,female,Sanghar,rural,82,24,0.2926829268292683
356,female,Sargodha,urban,117,104,0.8888888888888888
357,female,Sargodha,rural,104,81,0.7788461538461539
358,female,Shangla,urban,0,0,
359,female,Shangla,rural,53,27,0.5094339622641509
360,female,Sheikhupura,urban,0,0,
361,female,Sheikhupura,rural,69,58,0.8405797101449275
362,female,Shikarpur,urban,0,0,
363,female,Shikarpur,rural,88,38,0.4318181818181818
364,female,Sialkot,urban,6,5,0.8333333333333334
365,female,Sialkot,rural,39,34,0.8717948717948718
366,female,Sibbi,urban,23,14,0.6086956521739131
367,female,Sibbi,rural,55,17,0.3090909090909091
368,female,Sukkar,urban,63,25,0.3968253968253968
369,female,Sukkar,rural,59,25,0.423728813559322
370,female,Swabi,urban,0,0,
371,female,Swabi,rural,50,27,0.54
372,female,Swat,urban,0,0,
373,female,Swat,rural,71,34,0.4788732394366197
374,female,T.T.Singh,urban,0,0,
375,female,T.T.Singh,rural,77,62,0.8051948051948052
376,female,Tank,urban,0,0,
377,female,Tank,rural,36,12,0.3333333333333333
378,female,Tharparkar,urban,0,0,
379,female,Tharparkar,rural,70,16,0.22857142857142856
380,female,Thatta,urban,0,0,
381,female,Thatta,rural,120,20,0.16666666666666666
382,female,UpperDir,urban,0,0,
383,female,UpperDir,rural,42,11,0.2619047619047619
384,female,Vehari,urban,0,0,
385,female,Vehari,rural,81,31,0.38271604938271603
386,female,Zhob,urban,45,28,0.6222222222222222
387,female,Zhob,rural,77,7,0.09090909090909091
