,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
175,female,Rawalpindi,urban,797,659,0.8268506900878294
176,female,Sahiwal,rural,778,493,0.6336760925449871
177,female,Sahiwal,urban,161,121,0.7515527950310559
178,female,Sanghar,rural,544,151,0.2775735294117647
179,female,Sanghar,urban,221,132,0.5972850678733032
180,female,Sargodha,rural,1092,884,0.8095238095238095
181,female,Sargodha,urban,302,261,0.8642384105960265
182,female,Shahdadkot,rural,324,95,0.2932098765432099
183,female,Shahdadkot,urban,105,57,0.5428571428571428
184,female,Shaheed Banazir Abad,rural,564,221,0.39184397163120566
185,female,Shaheed Banazir Abad,urban,209,133,0.6363636363636364
186,female,Shaheed Sikandar Abad,rural,96,12,0.125
187,female,Shangla,rural,351,134,0.3817663817663818
188,female,Sheikhupura,rural,789,641,0.8124207858048162
189,female,Sheikhupura,urban,283,226,0.7985865724381626
190,female,Sherani,rural,101,1,0.009900990099009901
191,female,Shikarpur,rural,480,117,0.24375
192,female,Shikarpur,urban,201,107,0.5323383084577115
193,female,Sialkot,rural,669,580,0.866965620328849
194,female,Sialkot,urban,201,173,0.8606965174129353
195,female,Sibbi,rural,250,44,0.176
196,female,Sibbi,urban,70,32,0.45714285714285713
197,female,Sohbatpur,rural,84,26,0.30952380952380953
198,female,Sohbatpur,urban,20,8,0.4
199,female,South Waziristan,rural,236,72,0.3050847457627119
200,female,Sujawal,rural,370,75,0.20270270270270271
201,female,Sujawal,urban,13,6,0.46153846153846156
202,female,Sukkur,rural,358,110,0.30726256983240224
203,female,Sukkur,urban,289,195,0.6747404844290658
204,female,Swabi,rural,777,463,0.5958815958815958
205,female,Swabi,urban,97,68,0.7010309278350515
206,female,Swat,rural,532,247,0.4642857142857143
207,female,Swat,urban,191,112,0.5863874345549738
208,female,T.T. Singh,rural,676,529,0.7825443786982249
209,female,T.T. Singh,urban,125,101,0.808
210,female,Tando Allah Yar,rural,275,65,0.23636363636363636
211,female,Tando Allah Yar,urban,126,74,0.5873015873015873
212,female,Tando Muhammad Khan,rural,371,81,0.2183288409703504
213,female,Tando Muhammad Khan,urban,76,20,0.2631578947368421
214,female,Tank,rural,139,54,0.38848920863309355
215,female,Tank,urban,41,31,0.7560975609756098
216,female,Tharparkar,rural,574,180,0.313588850174216
217,female,Tharparkar,urban,23,8,0.34782608695652173
218,female,Thatta,rural,366,58,0.15846994535519127
219,female,Thatta,urban,71,33,0.4647887323943662
220,female,Tor Garh,rural,316,52,0.16455696202531644
221,female,Umer Kot,rural,344,101,0.2936046511627907
222,female,Umer Kot,urban,95,56,0.5894736842105263
223,female,Upper Dir,rural,872,393,0.4506880733944954
224,female,Upper Dir,urban,26,15,0.5769230769230769
225,female,Vehari,rural,697,398,0.5710186513629842
226,female,Vehari,urban,158,133,0.8417721518987342
227,female,Washuk,rural,233,103,0.44206008583690987
228,female,Washuk,urban,18,3,0.16666666666666666
229,female,Ziarat,rural,235,61,0.25957446808510637
230,female,Ziarat,urban,11,6,0.5454545454545454
231,male,Abbottabad,rural,420,346,0.8238095238095238
232,male,Abbottabad,urban,50,40,0.8
233,male,Attock,rural,565,475,0.8407079646017699
234,male,Attock,urban,161,137,0.8509316770186336
235,male,Awaran,rural,277,133,0.48014440433212996
236,male,Awaran,urban,29,8,0.27586206896551724
237,male,Badin,rural,670,209,0.3119402985074627
238,male,Badin,urban,219,120,0.547945205479452
239,male,Bahawalnagar,rural,1273,841,0.6606441476826395
240,male,Bahawalnagar,urban,281,200,0.7117437722419929
241,male,Bahawalpur,rural,1597,1057,0.6618659987476518
242,male,Bahawalpur,urban,383,311,0.8120104438642297
243,male,Bajur,rural,1083,543,0.5013850415512465
244,male,Bannu,rural,535,359,0.6710280373831776
245,male,Bannu,urban,28,23,0.8214285714285714
246,male,Barkhan,rural,399,232,0.581453634085213
247,male,Barkhan,urban,16,10,0.625
248,male,Batagram,rural,480,282,0.5875
249,male,Bhakhar,rural,763,569,0.745740498034076
250,male,Bhakhar,urban,107,77,0.719626168224299
251,male,Bunair,rural,622,401,0.6446945337620579
252,male,Chakwal,rural,476,414,0.8697478991596639
253,male,Chakwal,urban,51,42,0.8235294117647058
254,male,Charsada,rural,933,663,0.7106109324758842
255,male,Charsada,urban,143,111,0.7762237762237763
256,male,Chiniot,rural,548,436,0.7956204379562044
257,male,Chiniot,urban,161,122,0.7577639751552795
258,male,Chitral,rural,331,185,0.5589123867069486
259,male,Chitral,urban,23,15,0.6521739130434783
260,male,D. G. Khan,rural,1059,697,0.6581680830972616
261,male,D. G. Khan,urban,176,143,0.8125
262,male,D. I. Khan,rural,555,311,0.5603603603603604
263,male,D. I. Khan,urban,110,73,0.6636363636363637
264,male,Dadu,rural,394,209,0.5304568527918782
265,male,Dadu,urban,176,116,0.6590909090909091
266,male,Dera Bugti,rural,447,136,0.3042505592841163
267,male,Dera Bugti,urban,79,26,0.3291139240506329
268,male,Duki,rural,172,70,0.4069767441860465
269,male,Duki,urban,14,6,0.42857142857142855
270,male,Faisalabad,rural,1352,1035,0.7655325443786982
271,male,Faisalabad,urban,1000,816,0.816
272,male,Ghotki,rural,871,399,0.4580941446613088
273,male,Ghotki,urban,162,99,0.6111111111111112
274,male,Gujranwala,rural,822,671,0.816301703163017
275,male,Gujranwala,urban,764,624,0.8167539267015707
276,male,Gujrat,rural,739,611,0.8267929634641408
277,male,Gujrat,urban,217,183,0.8433179723502304
278,male,Gwadar,rural,188,122,0.648936170212766
279,male,Gwadar,urban,59,44,0.7457627118644068
280,male,Hafizabad,rural,521,425,0.8157389635316699
281,male,Hafizabad,urban,162,121,0.7469135802469136
282,male,Hangu,rural,503,313,0.6222664015904572
283,male,Hangu,urban,117,83,0.7094017094017094
284,male,Haripur,rural,490,429,0.8755102040816326
285,male,Haripur,urban,58,53,0.9137931034482759
286,male,Harnai,rural,293,91,0.310580204778157
287,male,Harnai,urban,63,35,0.5555555555555556
288,male,Hyderabad,rural,205,110,0.5365853658536586
289,male,Hyderabad,urban,738,487,0.6598915989159891
290,male,Islamabad,rural,331,283,0.8549848942598187
291,male,Islamabad,urban,244,209,0.8565573770491803
292,male,Jacobabad,rural,623,255,0.40930979133226325
293,male,Jacobabad,urban,154,99,0.6428571428571429
294,male,Jaffarabad,rural,379,153,0.40369393139841686
295,male,Jaffarabad,urban,101,42,0.4158415841584158
296,male,Jamshoro,rural,319,124,0.3887147335423197
297,male,Jamshoro,urban,111,72,0.6486486486486487
298,male,Jehlum,rural,436,382,0.8761467889908257
299,male,Jehlum,urban,85,70,0.8235294117647058
300,male,Jhang,rural,1082,833,0.7698706099815157
301,male,Jhang,urban,212,181,0.8537735849056604
302,male,Kachhi/ Bolan,rural,368,123,0.3342391304347826
303,male,Kachhi/ Bolan,urban,27,21,0.7777777777777778
304,male,Kalat,rural,312,192,0.6153846153846154
305,male,Karachi Central,urban,1041,793,0.7617675312199808
306,male,Karachi East,urban,883,630,0.7134767836919592
307,male,Karachi Malir,rural,250,141,0.564
308,male,Karachi Malir,urban,242,132,0.5454545454545454
309,male,Karachi South,urban,613,467,0.7618270799347472
310,male,Karachi West,rural,60,30,0.5
311,male,Karachi West,urban,890,611,0.6865168539325842
312,male,Karak,rural,245,161,0.6571428571428571
313,male,Karak,urban,20,17,0.85
314,male,Kashmore,rural,364,109,0.29945054945054944
315,male,Kashmore,urban,157,69,0.4394904458598726
316,male,Kasur,rural,1041,780,0.7492795389048992
317,male,Kasur,urban,252,207,0.8214285714285714
318,male,Kech/Turbat,rural,353,212,0.6005665722379604
319,male,Kech/Turbat,urban,73,58,0.7945205479452054
320,male,Khairpur,rural,1134,594,0.5238095238095238
321,male,Khairpur,urban,454,257,0.566079295154185
322,male,Khanewal,rural,1071,708,0.6610644257703081
323,male,Khanewal,urban,209,183,0.8755980861244019
324,male,Kharan,rural,527,344,0.6527514231499051
325,male,Kharan,urban,64,44,0.6875
326,male,Khushab,rural,500,390,0.78
327,male,Khushab,urban,145,115,0.7931034482758621
328,male,Khuzdar,rural,762,330,0.4330708661417323
329,male,Khyber,rural,852,564,0.6619718309859155
330,male,Khyber,urban,39,22,0.5641025641025641
331,male,Kohat,rural,438,285,0.6506849315068494
332,male,Kohat,urban,108,73,0.6759259259259259
333,male,Kohistan,rural,1013,505,0.49851924975320827
334,male,Kohlu,rural,38,15,0.39473684210526316
335,male,Kohlu,urban,12,10,0.8333333333333334
336,male,Korangi,urban,496,335,0.6754032258064516
337,male,Kurram,rural,587,375,0.6388415672913118
338,male,Lahore,urban,2570,2031,0.790272373540856
339,male,Lakki Marwat,rural,375,235,0.6266666666666667
340,male,Lakki Marwat,urban,32,19,0.59375
341,male,Larkana,rural,617,299,0.4846029173419773
342,male,Larkana,urban,419,231,0.5513126491646778
343,male,Lasbela,rural,52,23,0.4423076923076923
344,male,Lasbela,urban,105,55,0.5238095238095238
345,male,Layyah,rural,345,284,0.8231884057971014
346,male,Layyah,urban,40,32,0.8
347,male,Lodhran,rural,685,342,0.4992700729927007
348,male,Lodhran,urban,113,89,0.7876106194690266
349,male,Loralai,rural,374,229,0.6122994652406417
350,male,Loralai,urban,56,38,0.6785714285714286
351,male,Lower Dir,rural,1196,709,0.592809364548495
352,male,Lower Dir,urban,26,17,0.6538461538461539
353,male,Malakand,rural,308,211,0.685064935064935
354,male,Malakand,urban,27,17,0.6296296296296297
355,male,Mandi Bahauddin,rural,425,331,0.7788235294117647
356,male,Mandi Bahauddin,urban,95,71,0.7473684210526316
357,male,Mansehra,rural,647,503,0.7774343122102009
358,male,Mansehra,urban,41,33,0.8048780487804879
359,male,Mardan,rural,946,711,0.7515856236786469
360,male,Mardan,urban,207,164,0.7922705314009661
361,male,Mastung,rural,270,166,0.6148148148148148
362,male,Mastung,urban,19,14,0.7368421052631579
363,male,Matiari,rural,296,128,0.43243243243243246
364,male,Matiari,urban,57,35,0.6140350877192983
365,male,Mianwali,rural,514,384,0.7470817120622568
366,male,Mianwali,urban,108,88,0.8148148148148148
367,male,Mir Pur Khas,rural,654,258,0.3944954128440367
368,male,Mir Pur Khas,urban,231,146,0.6320346320346321
369,male,Mohmand,rural,637,392,0.6153846153846154
370,male,Multan,rural,1341,839,0.6256524981357197
371,male,Multan,urban,663,497,0.7496229260935143
372,male,Muzaffar Garh,rural,2031,1147,0.5647464303298868
373,male,Muzaffar Garh,urban,275,166,0.6036363636363636
374,male,Nankana Sahib,rural,479,368,0.7682672233820459
375,male,Nankana Sahib,urban,60,50,0.8333333333333334
376,male,Narowal,rural,873,766,0.8774341351660939
377,male,Narowal,urban,90,81,0.9
378,male,Nasirabad/ Tamboo,rural,406,109,0.2684729064039409
379,male,Nasirabad/ Tamboo,urban,118,46,0.3898305084745763
380,male,North Waziristan,rural,520,296,0.5692307692307692
381,male,Nowshera,rural,687,502,0.7307132459970888
382,male,Nowshera,urban,168,127,0.7559523809523809
383,male,Nowshero Feroze,rural,613,305,0.49755301794453505
384,male,Nowshero Feroze,urban,115,76,0.6608695652173913
385,male,Nushki,rural,302,212,0.7019867549668874
386,male,Nushki,urban,77,66,0.8571428571428571
387,male,Okara,rural,701,527,0.7517831669044223
388,male,Okara,urban,121,100,0.8264462809917356
389,male,Orakzai,rural,332,193,0.5813253012048193
390,male,Pakpattan,rural,845,579,0.685207100591716
391,male,Pakpattan,urban,124,87,0.7016129032258065
392,male,Peshawar,rural,1356,928,0.6843657817109144
393,male,Peshawar,urban,812,628,0.7733990147783252
394,male,Pishin,rural,564,377,0.6684397163120568
395,male,Pishin,urban,82,64,0.7804878048780488
396,male,Qilla Abdullah,rural,376,181,0.48138297872340424
397,male,Qilla Abdullah,urban,190,100,0.5263157894736842
398,male,Qilla Saifullah,rural,726,382,0.5261707988980716
399,male,Quetta,rural,660,434,0.6575757575757576
400,male,Quetta,urban,507,330,0.650887573964497
401,male,Rahim Yar Khan,rural,1448,880,0.6077348066298343
402,male,Rahim Yar Khan,urban,341,261,0.7653958944281525
403,male,Rajanpur,rural,966,457,0.4730848861283644
404,male,Rajanpur,urban,126,105,0.8333333333333334
405,male,Rawalpindi,rural,964,844,0.8755186721991701
406,male,Rawalpindi,urban,870,707,0.8126436781609195
407,male,Sahiwal,rural,833,573,0.687875150060024
408,male,Sahiwal,urban,173,141,0.815028901734104
409,male,Sanghar,rural,645,317,0.49147286821705427
410,male,Sanghar,urban,248,165,0.6653225806451613
411,male,Sargodha,rural,1054,867,0.8225806451612904
412,male,Sargodha,urban,308,271,0.8798701298701299
413,male,Shahdadkot,rural,637,265,0.41601255886970173
414,male,Shahdadkot,urban,202,141,0.698019801980198
415,male,Shaheed Banazir Abad,rural,645,371,0.5751937984496124
416,male,Shaheed Banazir Abad,urban,227,159,0.7004405286343612
417,male,Shaheed Sikandar Abad,rural,131,56,0.42748091603053434
418,male,Shangla,rural,412,220,0.5339805825242718
419,male,Sheikhupura,rural,923,726,0.7865655471289275
420,male,Sheikhupura,urban,275,208,0.7563636363636363
421,male,Sherani,rural,134,55,0.41044776119402987
422,male,Shikarpur,rural,548,197,0.3594890510948905
423,male,Shikarpur,urban,200,124,0.62
424,male,Sialkot,rural,691,602,0.8712011577424024
425,male,Sialkot,urban,232,203,0.875
426,male,Sibbi,rural,289,101,0.3494809688581315
427,male,Sibbi,urban,81,51,0.6296296296296297
428,male,Sohbatpur,rural,125,51,0.408
429,male,Sohbatpur,urban,14,8,0.5714285714285714
430,male,South Waziristan,rural,352,147,0.41761363636363635
431,male,Sujawal,rural,457,193,0.4223194748358862
432,male,Sujawal,urban,17,7,0.4117647058823529
433,male,Sukkur,rural,379,163,0.43007915567282323
434,male,Sukkur,urban,310,200,0.6451612903225806
435,male,Swabi,rural,872,591,0.6777522935779816
436,male,Swabi,urban,97,65,0.6701030927835051
437,male,Swat,rural,629,387,0.615262321144674
438,male,Swat,urban,188,115,0.6117021276595744
439,male,T.T. Singh,rural,744,568,0.7634408602150538
440,male,T.T. Singh,urban,145,130,0.896551724137931
441,male,Tando Allah Yar,rural,331,139,0.4199395770392749
442,male,Tando Allah Yar,urban,125,79,0.632
443,male,Tando Muhammad Khan,rural,444,156,0.35135135135135137
444,male,Tando Muhammad Khan,urban,93,25,0.26881720430107525
445,male,Tank,rural,196,116,0.5918367346938775
446,male,Tank,urban,29,21,0.7241379310344828
447,male,Tharparkar,rural,692,303,0.43786127167630057
448,male,Tharparkar,urban,39,22,0.5641025641025641
449,male,Thatta,rural,496,132,0.2661290322580645
450,male,Thatta,urban,103,58,0.5631067961165048
451,male,Tor Garh,rural,325,179,0.5507692307692308
452,male,Umer Kot,rural,425,198,0.46588235294117647
453,male,Umer Kot,urban,106,69,0.6509433962264151
454,male,Upper Dir,rural,1036,621,0.5994208494208494
455,male,Upper Dir,urban,31,25,0.8064516129032258
456,male,Vehari,rural,763,434,0.5688073394495413
457,male,Vehari,urban,196,153,0.7806122448979592
458,male,Washuk,rural,289,149,0.5155709342560554
459,male,Washuk,urban,34,15,0.4411764705882353
460,male,Ziarat,rural,302,136,0.4503311258278146
461,male,Ziarat,urban,17,5,0.29411764705882354
