,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
262,male,Haripur ,rural,62,53,0.8548387096774194
263,male,Haripur ,urban,0,0,
264,male,Hazara,rural,0,0,
265,male,Hazara,urban,163,143,0.8773006134969326
266,male,Hyderabad,rural,0,0,
267,male,Hyderabad,urban,426,288,0.676056338028169
268,male,Hyderabad ,rural,89,48,0.5393258426966292
269,male,Hyderabad ,urban,0,0,
270,male,Islamabad,rural,125,116,0.928
271,male,Islamabad,urban,144,104,0.7222222222222222
272,male,Jaccobabad ,rural,161,86,0.5341614906832298
273,male,Jaccobabad ,urban,0,0,
274,male,Jamshoro,rural,51,34,0.6666666666666666
275,male,Jamshoro,urban,0,0,
276,male,Jhang,rural,158,116,0.7341772151898734
277,male,Jhang,urban,0,0,
278,male,Jhelum,rural,41,39,0.9512195121951219
279,male,Jhelum,urban,0,0,
280,male,Kalat,rural,45,18,0.4
281,male,Kalat,urban,72,47,0.6527777777777778
282,male,Karachi,rural,62,32,0.5161290322580645
283,male,Karachi,urban,569,460,0.8084358523725835
284,male,Karak ,rural,112,78,0.6964285714285714
285,male,Karak ,urban,0,0,
286,male,Kashmore,rural,102,46,0.45098039215686275
287,male,Kashmore,urban,0,0,
288,male,Kasur ,rural,121,98,0.8099173553719008
289,male,Kasur ,urban,0,0,
290,male,Khairpur ,rural,204,129,0.6323529411764706
291,male,Khairpur ,urban,0,0,
292,male,Khanewal ,rural,70,50,0.7142857142857143
293,male,Khanewal ,urban,0,0,
294,male,Khushab ,rural,71,60,0.8450704225352113
295,male,Khushab ,urban,0,0,
296,male,Kohat,rural,0,0,
297,male,Kohat,urban,161,129,0.8012422360248447
298,male,Kohat ,rural,82,58,0.7073170731707317
299,male,Kohat ,urban,0,0,
300,male,Kohistan,rural,97,74,0.7628865979381443
301,male,Kohistan,urban,0,0,
302,male,Lahore,rural,0,0,
303,male,Lahore,urban,427,350,0.819672131147541
304,male,Lahore ,rural,48,38,0.7916666666666666
305,male,Lahore ,urban,0,0,
306,male,LakkiMarwat ,rural,93,67,0.7204301075268817
307,male,LakkiMarwat ,urban,0,0,
308,male,Larkana,rural,190,105,0.5526315789473685
309,male,Larkana,urban,246,195,0.7926829268292683
310,male,Layyah,rural,72,51,0.7083333333333334
311,male,Layyah,urban,0,0,
312,male,Lodhran ,rural,86,54,0.627906976744186
313,male,Lodhran ,urban,0,0,
314,male,Lower Dir ,rural,106,84,0.7924528301886793
315,male,Lower Dir ,urban,0,0,
316,male,Malakand,rural,0,0,
317,male,Malakand,urban,182,141,0.7747252747252747
318,male,Malakand ,rural,88,70,0.7954545454545454
319,male,Malakand ,urban,0,0,
320,male,Mandi Bahuddin ,rural,63,53,0.8412698412698413
321,male,Mandi Bahuddin ,urban,0,0,
322,male,Manshera ,rural,121,98,0.8099173553719008
323,male,Manshera ,urban,0,0,
324,male,Mardan,rural,0,0,
325,male,Mardan,urban,141,110,0.7801418439716312
326,male,Mardan ,rural,159,132,0.8301886792452831
327,male,Mardan ,urban,0,0,
328,male,Matiari,rural,67,30,0.44776119402985076
329,male,Matiari,urban,0,0,
330,male,Mianwali,rural,67,51,0.7611940298507462
331,male,Mianwali,urban,0,0,
332,male,Mir Pur Khas,rural,0,0,
333,male,Mir Pur Khas,urban,209,145,0.69377990430622
334,male,Mir Pur Khas ,rural,224,112,0.5
335,male,Mir Pur Khas ,urban,0,0,
336,male,Multan ,rural,129,80,0.6201550387596899
337,male,Multan ,urban,327,241,0.7370030581039755
338,male,Muraffar Garh ,rural,140,98,0.7
339,male,Muraffar Garh ,urban,0,0,
340,male,Nankana Sahi,rural,116,93,0.8017241379310345
341,male,Nankana Sahi,urban,0,0,
342,male,Narowal ,rural,91,73,0.8021978021978022
343,male,Narowal ,urban,0,0,
344,male,Nasirabad,rural,284,148,0.5211267605633803
345,male,Nasirabad,urban,152,94,0.618421052631579
346,male,Nawabshah,rural,178,94,0.5280898876404494
347,male,Nawabshah,urban,0,0,
348,male,Nowshera ,rural,87,74,0.8505747126436781
349,male,Nowshera ,urban,0,0,
350,male,Nowshero Feroze ,rural,152,94,0.618421052631579
351,male,Nowshero Feroze ,urban,0,0,
352,male,Okara,rural,104,79,0.7596153846153846
353,male,Okara,urban,0,0,
354,male,Pakpatten ,rural,44,35,0.7954545454545454
355,male,Pakpatten ,urban,0,0,
356,male,Peshawar,rural,0,0,
357,male,Peshawar,urban,409,327,0.7995110024449877
358,male,Peshawar ,rural,167,105,0.6287425149700598
359,male,Peshawar ,urban,0,0,
360,male,Quetta,rural,415,285,0.6867469879518072
361,male,Quetta,urban,350,275,0.7857142857142857
362,male,Rahim Yar Khan,rural,232,121,0.521551724137931
363,male,Rahim Yar Khan,urban,0,0,
364,male,Rajanpur,rural,73,38,0.5205479452054794
365,male,Rajanpur,urban,0,0,
366,male,Rawalpindi,rural,0,0,
367,male,Rawalpindi,urban,235,219,0.9319148936170213
368,male,Rawalpindi ,rural,58,46,0.7931034482758621
369,male,Rawalpindi ,urban,0,0,
370,male,Sahiwal,rural,0,0,
371,male,Sahiwal,urban,117,89,0.7606837606837606
372,male,Sahiwal ,rural,123,95,0.7723577235772358
373,male,Sahiwal ,urban,0,0,
374,male,Sanghar,rural,230,116,0.5043478260869565
375,male,Sanghar,urban,0,0,
376,male,Sargodha ,rural,125,100,0.8
377,male,Sargodha ,urban,236,201,0.8516949152542372
378,male,Shahdadkot,rural,103,49,0.47572815533980584
379,male,Shahdadkot,urban,0,0,
380,male,Shangla ,rural,79,55,0.6962025316455697
381,male,Shangla ,urban,0,0,
382,male,Sheikhupura ,rural,204,144,0.7058823529411765
383,male,Sheikhupura ,urban,0,0,
384,male,Shikarpur ,rural,192,112,0.5833333333333334
385,male,Shikarpur ,urban,0,0,
386,male,Sialkot ,rural,127,113,0.889763779527559
387,male,Sialkot ,urban,101,96,0.9504950495049505
388,male,Sibbi,rural,188,89,0.4734042553191489
389,male,Sibbi,urban,117,83,0.7094017094017094
390,male,Sukkar ,rural,76,52,0.6842105263157895
391,male,Sukkar ,urban,0,0,
392,male,Sukkur,rural,0,0,
393,male,Sukkur,urban,357,260,0.7282913165266106
394,male,Swabi ,rural,60,39,0.65
395,male,Swabi ,urban,0,0,
396,male,Swat ,rural,159,125,0.7861635220125787
397,male,Swat ,urban,0,0,
398,male,T.T.Singh ,rural,112,90,0.8035714285714286
399,male,T.T.Singh ,urban,0,0,
400,male,Tando Muhd Khan,rural,95,33,0.3473684210526316
401,male,Tando Muhd Khan,urban,0,0,
402,male,TandoAllah Yar,rural,77,35,0.45454545454545453
403,male,TandoAllah Yar,urban,0,0,
404,male,Tank ,rural,89,35,0.39325842696629215
405,male,Tank ,urban,0,0,
406,male,Tharparkar ,rural,95,49,0.5157894736842106
407,male,Tharparkar ,urban,0,0,
408,male,Thatta ,rural,148,33,0.22297297297297297
409,male,Thatta ,urban,0,0,
410,male,Tor Garh,rural,108,78,0.7222222222222222
411,male,Tor Garh,urban,0,0,
412,male,Umer Kot,rural,83,27,0.3253012048192771
413,male,Umer Kot,urban,0,0,
414,male,UpperDir ,rural,119,84,0.7058823529411765
415,male,UpperDir ,urban,0,0,
416,male,Vehari ,rural,120,85,0.7083333333333334
417,male,Vehari ,urban,0,0,
418,male,Zhob,rural,522,272,0.5210727969348659
419,male,Zhob,urban,277,194,0.7003610108303249
