,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
100,male,Multan,rural,86,52,0.6046511627906976
101,male,Multan,urban,192,143,0.7447916666666666
102,male,Muraffar Garh,rural,102,43,0.4215686274509804
103,male,Muraffar Garh,urban,0,0,
104,male,Narowal,rural,26,24,0.9230769230769231
105,male,Narowal,urban,0,0,
106,male,Nasirabad,rural,204,81,0.39705882352941174
107,male,Nasirabad,urban,114,54,0.47368421052631576
108,male,Nawabshah,rural,108,40,0.37037037037037035
109,male,Nawabshah,urban,0,0,
110,male,Nowshera,rural,51,37,0.7254901960784313
111,male,Nowshera,urban,0,0,
112,male,Nowshero Freoze,rural,129,79,0.6124031007751938
113,male,Nowshero Freoze,urban,0,0,
114,male,Okara,rural,95,54,0.5684210526315789
115,male,Okara,urban,0,0,
116,male,Pakpatten,rural,47,33,0.7021276595744681
117,male,Pakpatten,urban,0,0,
118,male,Peshawar,rural,107,68,0.6355140186915887
119,male,Peshawar,urban,266,183,0.6879699248120301
120,male,Quetta,rural,262,144,0.549618320610687
121,male,Quetta,urban,229,123,0.537117903930131
122,male,Rahim Yar Khan,rural,163,93,0.5705521472392638
123,male,Rahim Yar Khan,urban,0,0,
124,male,Rajaanpur,rural,63,18,0.2857142857142857
125,male,Rajaanpur,urban,0,0,
126,male,Rawalpindi,rural,36,31,0.8611111111111112
127,male,Rawalpindi,urban,144,122,0.8472222222222222
128,male,Sahiwal,rural,86,62,0.7209302325581395
129,male,Sahiwal,urban,0,0,
130,male,Sanghar,rural,162,80,0.49382716049382713
131,male,Sanghar,urban,0,0,
132,male,Sargodha,rural,78,61,0.782051282051282
133,male,Sargodha,urban,161,133,0.8260869565217391
134,male,Shangla,rural,73,39,0.5342465753424658
135,male,Shangla,urban,0,0,
136,male,Sheikhupura,rural,193,136,0.7046632124352331
137,male,Sheikhupura,urban,0,0,
138,male,Shikarpur,rural,141,74,0.524822695035461
139,male,Shikarpur,urban,0,0,
140,male,Sialkot,rural,84,69,0.8214285714285714
141,male,Sialkot,urban,67,60,0.8955223880597015
142,male,Sibbi,rural,116,27,0.23275862068965517
143,male,Sibbi,urban,63,37,0.5873015873015873
144,male,Sukkar,rural,69,37,0.5362318840579711
145,male,Sukkar,urban,170,113,0.6647058823529411
146,male,Swabi,rural,61,36,0.5901639344262295
147,male,Swabi,urban,0,0,
148,male,Swat,rural,135,81,0.6
149,male,Swat,urban,0,0,
150,male,T.T.Singh,rural,78,53,0.6794871794871795
151,male,T.T.Singh,urban,0,0,
152,male,Tank,rural,51,18,0.35294117647058826
153,male,Tank,urban,0,0,
154,male,Tharparkar,rural,46,24,0.5217391304347826
155,male,Tharparkar,urban,0,0,
156,male,Thatta,rural,87,25,0.28735632183908044
157,male,Thatta,urban,0,0,
158,male,UpperDir,rural,73,38,0.5205479452054794
159,male,UpperDir,urban,0,0,
160,male,Vehari,rural,90,55,0.6111111111111112
161,male,Vehari,urban,0,0,
162,male,Zhob,rural,261,98,0.37547892720306514
163,male,Zhob,urban,90,52,0.5777777777777777
164,female,Abbotabad,rural,27,20,0.7407407407407407
165,female,Abbotabad,urban,0,0,
166,female,Attock,rural,76,60,0.7894736842105263
167,female,Attock,urban,0,0,
168,female,Badin,rural,91,34,0.37362637362637363
169,female,Badin,urban,0,0,
170,female,Bahawalnager,rural,85,41,0.4823529411764706
171,female,Bahawalnager,urban,0,0,
172,female,Bahawalpur,rural,107,43,0.40186915887850466
173,female,Bahawalpur,urban,157,106,0.6751592356687898
174,female,Bannu,rural,148,43,0.2905405405405405
175,female,Bannu,urban,80,56,0.7
176,female,Batagram,rural,52,33,0.6346153846153846
177,female,Batagram,urban,0,0,
178,female,Bhakar,rural,99,39,0.3939393939393939
179,female,Bhakar,urban,0,0,
180,female,Bonair,rural,60,22,0.36666666666666664
181,female,Bonair,urban,0,0,
182,female,Chakwal,rural,30,25,0.8333333333333334
183,female,Chakwal,urban,0,0,
184,female,Charsada,rural,59,23,0.3898305084745763
185,female,Charsada,urban,0,0,
186,female,Chitral,rural,44,23,0.5227272727272727
187,female,Chitral,urban,0,0,
188,female,D.G.Khan,rural,108,40,0.37037037037037035
189,female,D.G.Khan,urban,55,38,0.6909090909090909
190,female,D.I.Khan,rural,159,31,0.1949685534591195
191,female,D.I.Khan,urban,78,37,0.47435897435897434
192,female,Dadu,rural,183,58,0.31693989071038253
193,female,Dadu,urban,0,0,
194,female,Faisalabad,rural,120,71,0.5916666666666667
195,female,Faisalabad,urban,189,161,0.8518518518518519
196,female,Ghotki,rural,127,48,0.3779527559055118
197,female,Ghotki,urban,0,0,
198,female,Gujranwala,rural,85,61,0.7176470588235294
199,female,Gujranwala,urban,200,165,0.825
200,female,Gujrat,rural,78,61,0.782051282051282
201,female,Gujrat,urban,0,0,
202,female,Haifzabad,rural,44,29,0.6590909090909091
203,female,Haifzabad,urban,0,0,
204,female,Hangu,rural,67,28,0.417910447761194
205,female,Hangu,urban,0,0,
206,female,Haripur,rural,28,23,0.8214285714285714
207,female,Haripur,urban,0,0,
208,female,Hyderabad,rural,99,38,0.3838383838383838
209,female,Hyderabad,urban,242,142,0.5867768595041323
210,female,Hzara,rural,0,0,
211,female,Hzara,urban,85,75,0.8823529411764706
212,female,Islamabad,rural,53,47,0.8867924528301887
213,female,Islamabad,urban,48,42,0.875
214,female,Jaccobabad,rural,187,20,0.10695187165775401
215,female,Jaccobabad,urban,0,0,
216,female,Jhang,rural,115,60,0.5217391304347826
217,female,Jhang,urban,0,0,
218,female,Jhelum,rural,40,29,0.725
219,female,Jhelum,urban,0,0,
220,female,Kalat,rural,259,46,0.1776061776061776
221,female,Kalat,urban,110,50,0.45454545454545453
222,female,Karachi,rural,55,20,0.36363636363636365
223,female,Karachi,urban,415,288,0.6939759036144578
224,female,Karak,rural,73,33,0.4520547945205479
225,female,Karak,urban,0,0,
226,female,Kasur,rural,94,54,0.574468085106383
227,female,Kasur,urban,0,0,
228,female,Khairpur,rural,101,53,0.5247524752475248
229,female,Khairpur,urban,0,0,
230,female,Khanewal,rural,51,31,0.6078431372549019
231,female,Khanewal,urban,0,0,
232,female,Khushab,rural,39,30,0.7692307692307693
233,female,Khushab,urban,0,0,
234,female,Kohat,rural,53,30,0.5660377358490566
235,female,Kohat,urban,89,34,0.38202247191011235
236,female,Kohistan,rural,50,3,0.06
237,female,Kohistan,urban,0,0,
238,female,Lahore,rural,61,36,0.5901639344262295
239,female,Lahore,urban,263,206,0.7832699619771863
240,female,LakkiMarwat,rural,67,33,0.4925373134328358
241,female,LakkiMarwat,urban,0,0,
242,female,Larkana,rural,137,39,0.2846715328467153
243,female,Larkana,urban,121,55,0.45454545454545453
244,female,Layya,rural,57,27,0.47368421052631576
245,female,Layya,urban,0,0,
246,female,Lodhran,rural,30,11,0.36666666666666664
247,female,Lodhran,urban,0,0,
248,female,LowerDir,rural,59,32,0.5423728813559322
249,female,LowerDir,urban,0,0,
250,female,Makran,rural,161,75,0.4658385093167702
251,female,Makran,urban,83,50,0.6024096385542169
252,female,Malakand,rural,49,35,0.7142857142857143
253,female,Malakand,urban,86,42,0.4883720930232558
254,female,Mandi Bahuddin,rural,35,28,0.8
255,female,Mandi Bahuddin,urban,0,0,
256,female,Manshera,rural,84,59,0.7023809523809523
257,female,Manshera,urban,0,0,
258,female,Mardan,rural,110,56,0.509090909090909
259,female,Mardan,urban,98,61,0.6224489795918368
260,female,Mianwali,rural,31,23,0.7419354838709677
261,female,Mianwali,urban,0,0,
262,female,Mir Pur Khas,rural,168,35,0.20833333333333334
263,female,Mir Pur Khas,urban,106,69,0.6509433962264151
264,female,Multan,rural,74,43,0.581081081081081
265,female,Multan,urban,202,145,0.7178217821782178
266,female,Muraffar Garh,rural,107,36,0.3364485981308411
267,female,Muraffar Garh,urban,0,0,
268,female,Narowal,rural,27,20,0.7407407407407407
269,female,Narowal,urban,0,0,
270,female,Nasirabad,rural,181,41,0.2265193370165746
271,female,Nasirabad,urban,83,24,0.2891566265060241
272,female,Nawabshah,rural,102,23,0.22549019607843138
273,female,Nawabshah,urban,0,0,
274,female,Nowshera,rural,46,26,0.5652173913043478
275,female,Nowshera,urban,0,0,
276,female,Nowshero Freoze,rural,109,61,0.5596330275229358
277,female,Nowshero Freoze,urban,0,0,
278,female,Okara,rural,89,42,0.47191011235955055
279,female,Okara,urban,0,0,
280,female,Pakpatten,rural,33,24,0.7272727272727273
281,female,Pakpatten,urban,0,0,
282,female,Peshawar,rural,117,49,0.4188034188034188
283,female,Peshawar,urban,270,148,0.5481481481481482
284,female,Quetta,rural,234,77,0.32905982905982906
285,female,Quetta,urban,210,114,0.5428571428571428
286,female,Rahim Yar Khan,rural,179,56,0.3128491620111732
287,female,Rahim Yar Khan,urban,0,0,
288,female,Rajaanpur,rural,49,6,0.12244897959183673
289,female,Rajaanpur,urban,0,0,
290,female,Rawalpindi,rural,32,29,0.90625
291,female,Rawalpindi,urban,168,139,0.8273809523809523
292,female,Sahiwal,rural,78,52,0.6666666666666666
293,female,Sahiwal,urban,0,0,
294,female,Sanghar,rural,153,41,0.2679738562091503
295,female,Sanghar,urban,0,0,
296,female,Sargodha,rural,61,47,0.7704918032786885
297,female,Sargodha,urban,139,114,0.8201438848920863
298,female,Shangla,rural,74,21,0.28378378378378377
299,female,Shangla,urban,0,0,
300,female,Sheikhupura,rural,194,125,0.6443298969072165
301,female,Sheikhupura,urban,0,0,
302,female,Shikarpur,rural,122,50,0.4098360655737705
303,female,Shikarpur,urban,0,0,
304,female,Sialkot,rural,96,80,0.8333333333333334
305,female,Sialkot,urban,74,69,0.9324324324324325
306,female,Sibbi,rural,104,15,0.14423076923076922
307,female,Sibbi,urban,85,36,0.4235294117647059
308,female,Sukkar,rural,69,27,0.391304347826087
309,female,Sukkar,urban,168,108,0.6428571428571429
310,female,Swabi,rural,56,24,0.42857142857142855
311,female,Swabi,urban,0,0,
312,female,Swat,rural,137,70,0.5109489051094891
313,female,Swat,urban,0,0,
314,female,T.T.Singh,rural,75,51,0.68
315,female,T.T.Singh,urban,0,0,
316,female,Tank,rural,46,8,0.17391304347826086
317,female,Tank,urban,0,0,
318,female,Tharparkar,rural,43,16,0.37209302325581395
319,female,Tharparkar,urban,0,0,
320,female,Thatta,rural,83,14,0.1686746987951807
321,female,Thatta,urban,0,0,
322,female,UpperDir,rural,67,21,0.31343283582089554
323,female,UpperDir,urban,0,0,
324,female,Vehari,rural,83,48,0.5783132530120482
325,female,Vehari,urban,0,0,
326,female,Zhob,rural,239,46,0.19246861924686193
327,female,Zhob,urban,101,50,0.49504950495049505
