,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
65,male,Jaffarabad,urban,103,68.0,0.6601941747572816
66,male,Jamshoro,rural,219,115.0,0.5251141552511416
67,male,Jamshoro,urban,124,100.0,0.8064516129032258
68,male,Jehlum,rural,148,139.0,0.9391891891891891
69,male,Jehlum,urban,70,63.0,0.9
70,male,Jhal magsi,rural,259,196.0,0.7567567567567568
71,male,Jhal magsi,urban,17,16.0,0.9411764705882353
72,male,Jhang,rural,423,334.0,0.789598108747045
73,male,Jhang,urban,138,128.0,0.927536231884058
74,male,Kalat,rural,273,152.0,0.5567765567765568
75,male,Kalat,urban,56,49.0,0.875
76,male,Karachi,rural,208,139.0,0.6682692307692307
77,male,Karachi,urban,1273,1111.0,0.8727415553809897
78,male,Karak,rural,324,276.0,0.8518518518518519
79,male,Karak,urban,51,45.0,0.8823529411764706
80,male,Kashmore,rural,326,182.0,0.558282208588957
81,male,Kashmore,urban,101,67.0,0.6633663366336634
82,male,Kasur,rural,380,311.0,0.8184210526315789
83,male,Kasur,urban,171,156.0,0.9122807017543859
84,male,Keych/turbat,rural,305,205.0,0.6721311475409836
85,male,Keych/turbat,urban,91,83.0,0.9120879120879121
86,male,Khairpur,rural,623,410.0,0.6581059390048154
87,male,Khairpur,urban,139,108.0,0.7769784172661871
88,male,Khanewal,rural,320,242.0,0.75625
89,male,Khanewal,urban,94,80.0,0.851063829787234
90,male,Kharan,rural,396,321.0,0.8106060606060606
91,male,Kharan,urban,50,40.0,0.8
92,male,Khushab,rural,139,119.0,0.8561151079136691
93,male,Khushab,urban,78,70.0,0.8974358974358975
94,male,Khuzdar,rural,268,173.0,0.6455223880597015
95,male,Khuzdar,urban,108,84.0,0.7777777777777778
96,male,Kohat,rural,259,204.0,0.7876447876447876
97,male,Kohat,urban,84,77.0,0.9166666666666666
98,male,Kohistan,rural,232,132.0,0.5689655172413793
99,male,Kohistan,urban,0,,
100,male,Kohlu,rural,278,181.0,0.6510791366906474
101,male,Kohlu,urban,17,16.0,0.9411764705882353
102,male,Lahore,rural,223,192.0,0.8609865470852018
103,male,Lahore,urban,834,755.0,0.9052757793764988
104,male,Lakki marwat,rural,255,188.0,0.7372549019607844
105,male,Lakki marwat,urban,70,60.0,0.8571428571428571
106,male,Larkana,rural,400,277.0,0.6925
107,male,Larkana,urban,114,87.0,0.7631578947368421
108,male,Lasbella,rural,195,77.0,0.39487179487179486
109,male,Lasbella,urban,74,49.0,0.6621621621621622
110,male,Layyah,rural,251,224.0,0.8924302788844621
111,male,Layyah,urban,83,82.0,0.9879518072289156
112,male,Lodhrean,rural,180,133.0,0.7388888888888889
113,male,Lodhrean,urban,120,86.0,0.7166666666666667
114,male,Loralai,rural,126,62.0,0.49206349206349204
115,male,Loralai,urban,46,32.0,0.6956521739130435
116,male,Lower dir,rural,366,278.0,0.7595628415300546
117,male,Lower dir,urban,75,63.0,0.84
118,male,M ianwali,rural,171,156.0,0.9122807017543859
119,male,M ianwali,urban,69,64.0,0.927536231884058
120,male,Malakand,rural,271,235.0,0.8671586715867159
121,male,Malakand,urban,68,54.0,0.7941176470588235
122,male,Mandi bahauddin,rural,177,171.0,0.9661016949152542
123,male,Mandi bahauddin,urban,66,63.0,0.9545454545454546
124,male,Manshera,rural,231,200.0,0.8658008658008658
125,male,Manshera,urban,54,49.0,0.9074074074074074
126,male,Mardan,rural,331,296.0,0.8942598187311178
127,male,Mardan,urban,129,116.0,0.8992248062015504
128,male,Mastung,rural,319,268.0,0.8401253918495298
129,male,Mastung,urban,68,61.0,0.8970588235294118
130,male,Mir pur khas,rural,461,197.0,0.42733188720173537
131,male,Mir pur khas,urban,134,111.0,0.8283582089552238
132,male,Mitiari,rural,204,126.0,0.6176470588235294
133,male,Mitiari,urban,70,53.0,0.7571428571428571
134,male,Multan,rural,376,260.0,0.6914893617021277
135,male,Multan,urban,303,240.0,0.7920792079207921
136,male,Musa khel,rural,95,45.0,0.47368421052631576
137,male,Musa khel,urban,15,7.0,0.4666666666666667
138,male,Muzaffar garh,rural,424,301.0,0.7099056603773585
139,male,Muzaffar garh,urban,78,63.0,0.8076923076923077
140,male,Nankana sahib,rural,157,133.0,0.8471337579617835
141,male,Nankana sahib,urban,62,57.0,0.9193548387096774
142,male,Narowal,rural,341,310.0,0.9090909090909091
143,male,Narowal,urban,64,59.0,0.921875
144,male,Nasirabad,rural,378,151.0,0.3994708994708995
145,male,Nasirabad,urban,69,45.0,0.6521739130434783
146,male,Nauski,rural,288,203.0,0.7048611111111112
147,male,Nauski,urban,35,31.0,0.8857142857142857
148,male,Nawabsha,rural,421,271.0,0.6437054631828979
149,male,Nawabsha,urban,121,88.0,0.7272727272727273
150,male,Nowsehra,rural,250,226.0,0.904
151,male,Nowsehra,urban,110,103.0,0.9363636363636364
152,male,Nowshero feroze,rural,417,275.0,0.6594724220623501
153,male,Nowshero feroze,urban,152,126.0,0.8289473684210527
154,male,Okara,rural,384,319.0,0.8307291666666666
155,male,Okara,urban,152,137.0,0.9013157894736842
156,male,Pakpatan,rural,231,181.0,0.7835497835497836
157,male,Pakpatan,urban,81,68.0,0.8395061728395061
158,male,Pashin,rural,278,168.0,0.60431654676259
159,male,Pashin,urban,54,46.0,0.8518518518518519
160,male,Peshawar,rural,268,227.0,0.8470149253731343
161,male,Peshawar,urban,402,354.0,0.8805970149253731
162,male,Qilla abdullah,rural,398,182.0,0.457286432160804
163,male,Qilla abdullah,urban,148,75.0,0.5067567567567568
164,male,Qilla saifullah,rural,432,374.0,0.8657407407407407
165,male,Qilla saifullah,urban,47,39.0,0.8297872340425532
166,male,Quetta,rural,244,168.0,0.6885245901639344
167,male,Quetta,urban,361,316.0,0.8753462603878116
168,male,Rahim yar khan,rural,632,373.0,0.5901898734177216
169,male,Rahim yar khan,urban,186,148.0,0.7956989247311828
170,male,Rajanpur,rural,374,202.0,0.5401069518716578
171,male,Rajanpur,urban,118,98.0,0.8305084745762712
172,male,Rawalpindi,rural,213,202.0,0.9483568075117371
173,male,Rawalpindi,urban,345,315.0,0.9130434782608695
174,male,Sahiwal,rural,299,225.0,0.7525083612040134
175,male,Sahiwal,urban,71,68.0,0.9577464788732394
176,male,Sanghar,rural,633,383.0,0.6050552922590837
177,male,Sanghar,urban,118,96.0,0.8135593220338984
178,male,Sarghodha,rural,266,233.0,0.8759398496240601
179,male,Sarghodha,urban,199,182.0,0.914572864321608
180,male,Shahdadkot,rural,524,357.0,0.6812977099236641
181,male,Shahdadkot,urban,118,64.0,0.5423728813559322
182,male,Shangla,rural,372,210.0,0.5645161290322581
183,male,Shangla,urban,0,,
184,male,Sheani,rural,305,240.0,0.7868852459016393
185,male,Sheani,urban,0,,
186,male,Sheikhupura,rural,235,193.0,0.8212765957446808
187,male,Sheikhupura,urban,121,102.0,0.8429752066115702
188,male,Shiokarpur,rural,458,268.0,0.5851528384279476
189,male,Shiokarpur,urban,120,89.0,0.7416666666666667
190,male,Sialkot,rural,160,151.0,0.94375
191,male,Sialkot,urban,190,186.0,0.9789473684210527
192,male,Sibbi,rural,124,70.0,0.5645161290322581
193,male,Sibbi,urban,102,76.0,0.7450980392156863
194,male,Sukkur,rural,301,181.0,0.6013289036544851
195,male,Sukkur,urban,248,191.0,0.7701612903225806
196,male,Swabi,rural,285,249.0,0.8736842105263158
197,male,Swabi,urban,112,109.0,0.9732142857142857
198,male,Swat,rural,294,237.0,0.8061224489795918
199,male,Swat,urban,93,66.0,0.7096774193548387
200,male,T.t singh,rural,277,248.0,0.8953068592057761
201,male,T.t singh,urban,117,106.0,0.905982905982906
202,male,Tando allah yar,rural,210,114.0,0.5428571428571428
203,male,Tando allah yar,urban,76,65.0,0.8552631578947368
204,male,Tando mohd khan,rural,197,89.0,0.4517766497461929
205,male,Tando mohd khan,urban,75,48.0,0.64
206,male,Tank,rural,264,170.0,0.6439393939393939
207,male,Tank,urban,52,37.0,0.7115384615384616
208,male,Tharparkar,rural,393,244.0,0.6208651399491094
209,male,Tharparkar,urban,91,65.0,0.7142857142857143
210,male,Thatta,rural,403,152.0,0.3771712158808933
211,male,Thatta,urban,74,41.0,0.5540540540540541
212,male,Torgarh,rural,207,135.0,0.6521739130434783
213,male,Torgarh,urban,0,,
214,male,Upper dir,rural,376,228.0,0.6063829787234043
215,male,Upper dir,urban,89,62.0,0.6966292134831461
216,male,Vehari,rural,372,272.0,0.7311827956989247
217,male,Vehari,urban,106,90.0,0.8490566037735849
218,male,Washuk,rural,411,236.0,0.5742092457420924
219,male,Washuk,urban,0,,
220,male,Zhob,rural,242,146.0,0.6033057851239669
221,male,Zhob,urban,81,66.0,0.8148148148148148
222,male,Ziarat,rural,249,162.0,0.6506024096385542
223,male,Ziarat,urban,11,7.0,0.6363636363636364
224,male,Ättock,rural,142,135.0,0.9507042253521126
225,male,Ättock,urban,68,63.0,0.9264705882352942
226,male,Ümer kot,rural,349,155.0,0.44412607449856734
227,male,Ümer kot,urban,145,95.0,0.6551724137931034
228,female,Abbottabad,rural,170,148.0,0.8705882352941177
229,female,Abbottabad,urban,69,69.0,1.0
230,female,Awaran,rural,221,65.0,0.29411764705882354
231,female,Awaran,urban,0,,
232,female,Baddin,rural,388,156.0,0.4020618556701031
233,female,Baddin,urban,92,52.0,0.5652173913043478
234,female,Bahawalpur,rural,381,179.0,0.46981627296587924
235,female,Bahawalpur,urban,212,160.0,0.7547169811320755
236,female,Bannu,rural,278,137.0,0.49280575539568344
237,female,Bannu,urban,60,43.0,0.7166666666666667
238,female,Barkhan,rural,288,119.0,0.4131944444444444
239,female,Barkhan,urban,73,48.0,0.6575342465753424
240,female,Batagram,rural,251,133.0,0.5298804780876494
241,female,Batagram,urban,0,,
242,female,Bhakar,rural,204,144.0,0.7058823529411765
243,female,Bhakar,urban,79,57.0,0.7215189873417721
244,female,Bhawanagar,rural,329,220.0,0.668693009118541
245,female,Bhawanagar,urban,104,88.0,0.8461538461538461
246,female,Bolan/kachhi,rural,256,62.0,0.2421875
247,female,Bolan/kachhi,urban,71,47.0,0.6619718309859155
248,female,Bonair,rural,338,223.0,0.6597633136094675
249,female,Bonair,urban,0,,
250,female,Chaghi,rural,273,61.0,0.22344322344322345
251,female,Chaghi,urban,35,25.0,0.7142857142857143
252,female,Chakwal,rural,126,115.0,0.9126984126984127
253,female,Chakwal,urban,47,44.0,0.9361702127659575
254,female,Charsada,rural,260,182.0,0.7
255,female,Charsada,urban,115,101.0,0.8782608695652174
256,female,Chiniot,rural,160,119.0,0.74375
257,female,Chiniot,urban,92,83.0,0.9021739130434783
258,female,Chitral,rural,191,128.0,0.6701570680628273
259,female,Chitral,urban,48,41.0,0.8541666666666666
260,female,D.g khan,rural,372,216.0,0.5806451612903226
261,female,D.g khan,urban,109,91.0,0.8348623853211009
262,female,D.i.khan,rural,276,120.0,0.43478260869565216
263,female,D.i.khan,urban,75,52.0,0.6933333333333334
264,female,Dadu,rural,435,290.0,0.6666666666666666
265,female,Dadu,urban,96,61.0,0.6354166666666666
266,female,Dera bugti,rural,175,8.0,0.045714285714285714
267,female,Dera bugti,urban,37,17.0,0.4594594594594595
268,female,Faisalabad,rural,471,391.0,0.8301486199575372
269,female,Faisalabad,urban,494,459.0,0.9291497975708503
270,female,Gawadar,rural,132,88.0,0.6666666666666666
271,female,Gawadar,urban,87,66.0,0.7586206896551724
272,female,Ghotki,rural,444,157.0,0.3536036036036036
273,female,Ghotki,urban,134,92.0,0.6865671641791045
274,female,Gujranwala,rural,293,259.0,0.8839590443686007
275,female,Gujranwala,urban,286,269.0,0.9405594405594405
276,female,Gujrat,rural,248,227.0,0.9153225806451613
277,female,Gujrat,urban,96,88.0,0.9166666666666666
278,female,Hafaizabad,rural,212,186.0,0.8773584905660378
279,female,Hafaizabad,urban,92,82.0,0.8913043478260869
280,female,Hangu,rural,277,99.0,0.3574007220216607
281,female,Hangu,urban,62,28.0,0.45161290322580644
282,female,Haripur,rural,137,125.0,0.9124087591240876
283,female,Haripur,urban,54,51.0,0.9444444444444444
284,female,Harnai,rural,256,60.0,0.234375
285,female,Harnai,urban,33,19.0,0.5757575757575758
286,female,Hyderabad,rural,160,71.0,0.44375
287,female,Hyderabad,urban,244,178.0,0.7295081967213115
288,female,Islamabad,rural,95,93.0,0.9789473684210527
289,female,Islamabad,urban,94,84.0,0.8936170212765957
290,female,Jaccobabad,rural,377,135.0,0.35809018567639256
291,female,Jaccobabad,urban,102,61.0,0.5980392156862745
292,female,Jaffarabad,rural,311,62.0,0.19935691318327975
293,female,Jaffarabad,urban,87,46.0,0.5287356321839081
294,female,Jamshoro,rural,167,62.0,0.3712574850299401
295,female,Jamshoro,urban,103,93.0,0.9029126213592233
296,female,Jehlum,rural,122,113.0,0.9262295081967213
297,female,Jehlum,urban,57,55.0,0.9649122807017544
298,female,Jhal magsi,rural,189,92.0,0.48677248677248675
299,female,Jhal magsi,urban,10,10.0,1.0
300,female,Jhang,rural,346,230.0,0.6647398843930635
301,female,Jhang,urban,142,129.0,0.9084507042253521
302,female,Kalat,rural,222,73.0,0.32882882882882886
303,female,Kalat,urban,60,51.0,0.85
304,female,Karachi,rural,156,81.0,0.5192307692307693
305,female,Karachi,urban,1285,1127.0,0.8770428015564202
306,female,Karak,rural,260,167.0,0.6423076923076924
307,female,Karak,urban,55,42.0,0.7636363636363637
308,female,Kashmore,rural,314,85.0,0.27070063694267515
309,female,Kashmore,urban,97,55.0,0.5670103092783505
310,female,Kasur,rural,300,249.0,0.83
311,female,Kasur,urban,127,103.0,0.8110236220472441
312,female,Keych/turbat,rural,249,120.0,0.4819277108433735
313,female,Keych/turbat,urban,78,62.0,0.7948717948717948
314,female,Khairpur,rural,515,228.0,0.44271844660194176
315,female,Khairpur,urban,125,82.0,0.656
316,female,Khanewal,rural,329,218.0,0.662613981762918
317,female,Khanewal,urban,82,63.0,0.7682926829268293
318,female,Kharan,rural,356,219.0,0.6151685393258427
319,female,Kharan,urban,50,30.0,0.6
320,female,Khushab,rural,115,86.0,0.7478260869565218
321,female,Khushab,urban,75,61.0,0.8133333333333334
322,female,Khuzdar,rural,216,85.0,0.39351851851851855
323,female,Khuzdar,urban,93,79.0,0.8494623655913979
324,female,Kohat,rural,224,126.0,0.5625
325,female,Kohat,urban,71,67.0,0.9436619718309859
326,female,Kohistan,rural,233,48.0,0.20600858369098712
327,female,Kohistan,urban,0,,
328,female,Kohlu,rural,279,54.0,0.1935483870967742
329,female,Kohlu,urban,42,23.0,0.5476190476190477
330,female,Lahore,rural,238,201.0,0.8445378151260504
331,female,Lahore,urban,798,718.0,0.899749373433584
332,female,Lakki marwat,rural,254,120.0,0.47244094488188976
333,female,Lakki marwat,urban,46,41.0,0.8913043478260869
334,female,Larkana,rural,350,184.0,0.5257142857142857
335,female,Larkana,urban,108,78.0,0.7222222222222222
336,female,Lasbella,rural,123,39.0,0.3170731707317073
337,female,Lasbella,urban,82,52.0,0.6341463414634146
338,female,Layyah,rural,226,173.0,0.7654867256637168
339,female,Layyah,urban,83,74.0,0.891566265060241
340,female,Lodhrean,rural,191,117.0,0.612565445026178
341,female,Lodhrean,urban,115,83.0,0.7217391304347827
342,female,Loralai,rural,88,21.0,0.23863636363636365
343,female,Loralai,urban,50,38.0,0.76
344,female,Lower dir,rural,305,198.0,0.6491803278688525
345,female,Lower dir,urban,87,68.0,0.7816091954022989
346,female,M ianwali,rural,151,98.0,0.6490066225165563
347,female,M ianwali,urban,76,68.0,0.8947368421052632
348,female,Malakand,rural,244,190.0,0.7786885245901639
349,female,Malakand,urban,62,43.0,0.6935483870967742
350,female,Mandi bahauddin,rural,175,162.0,0.9257142857142857
351,female,Mandi bahauddin,urban,66,62.0,0.9393939393939394
352,female,Manshera,rural,201,159.0,0.7910447761194029
353,female,Manshera,urban,38,37.0,0.9736842105263158
354,female,Mardan,rural,273,216.0,0.7912087912087912
355,female,Mardan,urban,102,72.0,0.7058823529411765
356,female,Mastung,rural,227,131.0,0.5770925110132159
357,female,Mastung,urban,76,59.0,0.7763157894736842
358,female,Mir pur khas,rural,377,114.0,0.30238726790450926
359,female,Mir pur khas,urban,103,81.0,0.7864077669902912
360,female,Mitiari,rural,196,88.0,0.4489795918367347
361,female,Mitiari,urban,59,39.0,0.6610169491525424
362,female,Multan,rural,367,223.0,0.6076294277929155
363,female,Multan,urban,318,271.0,0.8522012578616353
364,female,Musa khel,rural,101,23.0,0.22772277227722773
365,female,Musa khel,urban,5,0.0,0.0
366,female,Muzaffar garh,rural,378,226.0,0.5978835978835979
367,female,Muzaffar garh,urban,92,78.0,0.8478260869565217
368,female,Nankana sahib,rural,156,130.0,0.8333333333333334
369,female,Nankana sahib,urban,60,52.0,0.8666666666666667
370,female,Narowal,rural,296,273.0,0.9222972972972973
371,female,Narowal,urban,95,91.0,0.9578947368421052
372,female,Nasirabad,rural,222,42.0,0.1891891891891892
373,female,Nasirabad,urban,62,24.0,0.3870967741935484
374,female,Nauski,rural,277,184.0,0.6642599277978339
375,female,Nauski,urban,40,28.0,0.7
376,female,Nawabsha,rural,336,116.0,0.34523809523809523
377,female,Nawabsha,urban,109,77.0,0.7064220183486238
378,female,Nowsehra,rural,255,192.0,0.7529411764705882
379,female,Nowsehra,urban,96,80.0,0.8333333333333334
380,female,Nowshero feroze,rural,378,227.0,0.6005291005291006
381,female,Nowshero feroze,urban,120,107.0,0.8916666666666667
382,female,Okara,rural,348,270.0,0.7758620689655172
383,female,Okara,urban,133,121.0,0.9097744360902256
384,female,Pakpatan,rural,233,151.0,0.648068669527897
385,female,Pakpatan,urban,88,77.0,0.875
386,female,Pashin,rural,262,113.0,0.4312977099236641
387,female,Pashin,urban,46,27.0,0.5869565217391305
388,female,Peshawar,rural,247,179.0,0.7246963562753036
389,female,Peshawar,urban,383,301.0,0.7859007832898173
390,female,Qilla abdullah,rural,379,48.0,0.1266490765171504
391,female,Qilla abdullah,urban,111,34.0,0.3063063063063063
392,female,Qilla saifullah,rural,344,143.0,0.41569767441860467
393,female,Qilla saifullah,urban,54,47.0,0.8703703703703703
394,female,Quetta,rural,235,118.0,0.502127659574468
395,female,Quetta,urban,311,239.0,0.7684887459807074
396,female,Rahim yar khan,rural,601,298.0,0.49584026622296173
397,female,Rahim yar khan,urban,152,117.0,0.7697368421052632
398,female,Rajanpur,rural,328,146.0,0.4451219512195122
399,female,Rajanpur,urban,105,88.0,0.8380952380952381
400,female,Rawalpindi,rural,216,206.0,0.9537037037037037
401,female,Rawalpindi,urban,329,293.0,0.8905775075987842
402,female,Sahiwal,rural,264,183.0,0.6931818181818182
403,female,Sahiwal,urban,54,47.0,0.8703703703703703
404,female,Sanghar,rural,582,255.0,0.4381443298969072
405,female,Sanghar,urban,115,85.0,0.7391304347826086
406,female,Sarghodha,rural,250,196.0,0.784
407,female,Sarghodha,urban,186,173.0,0.9301075268817204
408,female,Shahdadkot,rural,440,196.0,0.44545454545454544
409,female,Shahdadkot,urban,95,48.0,0.5052631578947369
410,female,Shangla,rural,315,125.0,0.3968253968253968
411,female,Shangla,urban,0,,
412,female,Sheani,rural,232,44.0,0.1896551724137931
413,female,Sheani,urban,0,,
414,female,Sheikhupura,rural,218,167.0,0.7660550458715596
415,female,Sheikhupura,urban,92,73.0,0.7934782608695652
416,female,Shiokarpur,rural,384,161.0,0.4192708333333333
417,female,Shiokarpur,urban,135,85.0,0.6296296296296297
418,female,Sialkot,rural,162,155.0,0.9567901234567902
419,female,Sialkot,urban,159,156.0,0.9811320754716981
420,female,Sibbi,rural,95,36.0,0.37894736842105264
421,female,Sibbi,urban,80,50.0,0.625
422,female,Sukkur,rural,277,129.0,0.4657039711191336
423,female,Sukkur,urban,260,181.0,0.6961538461538461
424,female,Swabi,rural,233,196.0,0.8412017167381974
425,female,Swabi,urban,94,83.0,0.8829787234042553
426,female,Swat,rural,277,177.0,0.6389891696750902
427,female,Swat,urban,91,68.0,0.7472527472527473
428,female,T.t singh,rural,272,237.0,0.8713235294117647
429,female,T.t singh,urban,91,85.0,0.9340659340659341
430,female,Tando allah yar,rural,168,62.0,0.36904761904761907
431,female,Tando allah yar,urban,73,50.0,0.684931506849315
432,female,Tando mohd khan,rural,149,50.0,0.33557046979865773
433,female,Tando mohd khan,urban,60,33.0,0.55
434,female,Tank,rural,231,63.0,0.2727272727272727
435,female,Tank,urban,49,35.0,0.7142857142857143
436,female,Tharparkar,rural,351,188.0,0.5356125356125356
437,female,Tharparkar,urban,65,49.0,0.7538461538461538
438,female,Thatta,rural,275,61.0,0.22181818181818183
439,female,Thatta,urban,76,42.0,0.5526315789473685
440,female,Torgarh,rural,172,62.0,0.36046511627906974
441,female,Torgarh,urban,0,,
442,female,Upper dir,rural,353,145.0,0.41076487252124644
443,female,Upper dir,urban,68,32.0,0.47058823529411764
444,female,Vehari,rural,367,200.0,0.5449591280653951
445,female,Vehari,urban,101,81.0,0.801980198019802
446,female,Washuk,rural,324,121.0,0.3734567901234568
447,female,Washuk,urban,0,,
448,female,Zhob,rural,183,24.0,0.13114754098360656
449,female,Zhob,urban,70,40.0,0.5714285714285714
450,female,Ziarat,rural,198,77.0,0.3888888888888889
451,female,Ziarat,urban,29,21.0,0.7241379310344828
452,female,Ättock,rural,136,123.0,0.9044117647058824
453,female,Ättock,urban,59,55.0,0.9322033898305084
454,female,Ümer kot,rural,313,124.0,0.3961661341853035
455,female,Ümer kot,urban,117,69.0,0.5897435897435898
