,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
121,male,Quetta,urban,356,218,0.6123595505617978
122,male,Rahim Yar Khan,rural,254,146,0.5748031496062992
123,male,Rahim Yar Khan,urban,0,0,
124,male,Rajaanpur,rural,82,27,0.32926829268292684
125,male,Rajaanpur,urban,0,0,
126,male,Rawalpindi,rural,55,47,0.8545454545454545
127,male,Rawalpindi,urban,264,227,0.8598484848484849
128,male,Sahiwal,rural,142,101,0.7112676056338029
129,male,Sahiwal,urban,0,0,
130,male,Sanghar,rural,249,123,0.4939759036144578
131,male,Sanghar,urban,0,0,
132,male,Sargodha,rural,135,101,0.7481481481481481
133,male,Sargodha,urban,294,238,0.8095238095238095
134,male,Shangla,rural,106,62,0.5849056603773585
135,male,Shangla,urban,0,0,
136,male,Sheikhupura,rural,309,221,0.7152103559870551
137,male,Sheikhupura,urban,0,0,
138,male,Shikarpur,rural,215,123,0.5720930232558139
139,male,Shikarpur,urban,0,0,
140,male,Sialkot,rural,142,119,0.8380281690140845
141,male,Sialkot,urban,116,101,0.8706896551724138
142,male,Sibbi,rural,174,49,0.28160919540229884
143,male,Sibbi,urban,116,82,0.7068965517241379
144,male,Sukkar,rural,94,53,0.5638297872340425
145,male,Sukkar,urban,301,208,0.6910299003322259
146,male,Swabi,rural,96,68,0.7083333333333334
147,male,Swabi,urban,0,0,
148,male,Swat,rural,205,141,0.6878048780487804
149,male,Swat,urban,0,0,
150,male,T.T.Singh,rural,127,85,0.6692913385826772
151,male,T.T.Singh,urban,0,0,
152,male,Tank,rural,77,37,0.4805194805194805
153,male,Tank,urban,0,0,
154,male,Tharparkar,rural,74,42,0.5675675675675675
155,male,Tharparkar,urban,0,0,
156,male,Thatta,rural,136,36,0.2647058823529412
157,male,Thatta,urban,0,0,
158,male,UpperDir,rural,120,70,0.5833333333333334
159,male,UpperDir,urban,0,0,
160,male,Vehari,rural,156,107,0.6858974358974359
161,male,Vehari,urban,0,0,
162,male,Zhob,rural,417,180,0.4316546762589928
163,male,Zhob,urban,154,100,0.6493506493506493
164,female,Abbotabad,rural,48,37,0.7708333333333334
165,female,Abbotabad,urban,0,0,
166,female,Attock,rural,134,99,0.7388059701492538
167,female,Attock,urban,0,0,
168,female,Badin,rural,132,41,0.3106060606060606
169,female,Badin,urban,0,0,
170,female,Bahawalnager,rural,141,69,0.48936170212765956
171,female,Bahawalnager,urban,0,0,
172,female,Bahawalpur,rural,151,57,0.37748344370860926
173,female,Bahawalpur,urban,259,178,0.6872586872586872
174,female,Bannu,rural,233,66,0.2832618025751073
175,female,Bannu,urban,128,83,0.6484375
176,female,Batagram,rural,72,45,0.625
177,female,Batagram,urban,0,0,
178,female,Bhakar,rural,150,47,0.31333333333333335
179,female,Bhakar,urban,0,0,
180,female,Bonair,rural,100,33,0.33
181,female,Bonair,urban,0,0,
182,female,Chakwal,rural,57,45,0.7894736842105263
183,female,Chakwal,urban,0,0,
184,female,Charsada,rural,96,39,0.40625
185,female,Charsada,urban,0,0,
186,female,Chitral,rural,91,41,0.45054945054945056
187,female,Chitral,urban,0,0,
188,female,D.G.Khan,rural,152,59,0.3881578947368421
189,female,D.G.Khan,urban,107,78,0.7289719626168224
190,female,D.I.Khan,rural,222,40,0.18018018018018017
191,female,D.I.Khan,urban,126,58,0.4603174603174603
192,female,Dadu,rural,274,93,0.33941605839416056
193,female,Dadu,urban,0,0,
194,female,Faisalabad,rural,218,119,0.5458715596330275
195,female,Faisalabad,urban,364,295,0.8104395604395604
196,female,Ghotki,rural,174,61,0.3505747126436782
197,female,Ghotki,urban,0,0,
198,female,Gujranwala,rural,133,90,0.6766917293233082
199,female,Gujranwala,urban,340,274,0.8058823529411765
200,female,Gujrat,rural,122,100,0.819672131147541
201,female,Gujrat,urban,0,0,
202,female,Haifzabad,rural,63,38,0.6031746031746031
203,female,Haifzabad,urban,0,0,
204,female,Hangu,rural,122,40,0.32786885245901637
205,female,Hangu,urban,0,0,
206,female,Haripur,rural,46,37,0.8043478260869565
207,female,Haripur,urban,0,0,
208,female,Hyderabad,rural,164,49,0.29878048780487804
209,female,Hyderabad,urban,422,244,0.5781990521327014
210,female,Hzara,rural,0,0,
211,female,Hzara,urban,146,130,0.8904109589041096
212,female,Islamabad,rural,91,74,0.8131868131868132
213,female,Islamabad,urban,83,71,0.8554216867469879
214,female,Jaccobabad,rural,268,27,0.10074626865671642
215,female,Jaccobabad,urban,0,0,
216,female,Jhang,rural,194,88,0.4536082474226804
217,female,Jhang,urban,0,0,
218,female,Jhelum,rural,66,52,0.7878787878787878
219,female,Jhelum,urban,0,0,
220,female,Kalat,rural,382,65,0.17015706806282724
221,female,Kalat,urban,198,96,0.48484848484848486
222,female,Karachi,rural,82,34,0.4146341463414634
223,female,Karachi,urban,700,498,0.7114285714285714
224,female,Karak,rural,121,51,0.4214876033057851
225,female,Karak,urban,0,0,
226,female,Kasur,rural,156,89,0.5705128205128205
227,female,Kasur,urban,0,0,
228,female,Khairpur,rural,139,62,0.4460431654676259
229,female,Khairpur,urban,0,0,
230,female,Khanewal,rural,89,49,0.550561797752809
231,female,Khanewal,urban,0,0,
232,female,Khushab,rural,71,53,0.7464788732394366
233,female,Khushab,urban,0,0,
234,female,Kohat,rural,86,48,0.5581395348837209
235,female,Kohat,urban,154,74,0.4805194805194805
236,female,Kohistan,rural,79,4,0.05063291139240506
237,female,Kohistan,urban,0,0,
238,female,Lahore,rural,93,57,0.6129032258064516
239,female,Lahore,urban,437,332,0.7597254004576659
240,female,LakkiMarwat,rural,120,48,0.4
241,female,LakkiMarwat,urban,0,0,
242,female,Larkana,rural,199,54,0.271356783919598
243,female,Larkana,urban,176,83,0.4715909090909091
244,female,Layya,rural,88,41,0.4659090909090909
245,female,Layya,urban,0,0,
246,female,Lodhran,rural,50,20,0.4
247,female,Lodhran,urban,0,0,
248,female,LowerDir,rural,95,51,0.5368421052631579
249,female,LowerDir,urban,0,0,
250,female,Makran,rural,244,107,0.4385245901639344
251,female,Makran,urban,141,81,0.574468085106383
252,female,Malakand,rural,77,57,0.7402597402597403
253,female,Malakand,urban,140,73,0.5214285714285715
254,female,Mandi Bahuddin,rural,56,39,0.6964285714285714
255,female,Mandi Bahuddin,urban,0,0,
256,female,Manshera,rural,140,98,0.7
257,female,Manshera,urban,0,0,
258,female,Mardan,rural,181,88,0.4861878453038674
259,female,Mardan,urban,166,92,0.5542168674698795
260,female,Mianwali,rural,63,43,0.6825396825396826
261,female,Mianwali,urban,0,0,
262,female,Mir Pur Khas,rural,228,48,0.21052631578947367
263,female,Mir Pur Khas,urban,172,117,0.6802325581395349
264,female,Multan,rural,127,66,0.5196850393700787
265,female,Multan,urban,362,262,0.7237569060773481
266,female,Muraffar Garh,rural,160,48,0.3
267,female,Muraffar Garh,urban,0,0,
268,female,Narowal,rural,51,40,0.7843137254901961
269,female,Narowal,urban,0,0,
270,female,Nasirabad,rural,256,59,0.23046875
271,female,Nasirabad,urban,131,47,0.35877862595419846
272,female,Nawabshah,rural,158,36,0.22784810126582278
273,female,Nawabshah,urban,0,0,
274,female,Nowshera,rural,76,41,0.5394736842105263
275,female,Nowshera,urban,0,0,
276,female,Nowshero Freoze,rural,164,78,0.47560975609756095
277,female,Nowshero Freoze,urban,0,0,
278,female,Okara,rural,139,66,0.4748201438848921
279,female,Okara,urban,0,0,
280,female,Pakpatten,rural,54,31,0.5740740740740741
281,female,Pakpatten,urban,0,0,
282,female,Peshawar,rural,178,66,0.3707865168539326
283,female,Peshawar,urban,449,262,0.5835189309576837
284,female,Quetta,rural,373,120,0.32171581769436997
285,female,Quetta,urban,318,183,0.5754716981132075
286,female,Rahim Yar Khan,rural,249,72,0.2891566265060241
287,female,Rahim Yar Khan,urban,0,0,
288,female,Rajaanpur,rural,66,8,0.12121212121212122
289,female,Rajaanpur,urban,0,0,
290,female,Rawalpindi,rural,57,47,0.8245614035087719
291,female,Rawalpindi,urban,286,240,0.8391608391608392
292,female,Sahiwal,rural,138,92,0.6666666666666666
293,female,Sahiwal,urban,0,0,
294,female,Sanghar,rural,233,58,0.24892703862660945
295,female,Sanghar,urban,0,0,
296,female,Sargodha,rural,114,76,0.6666666666666666
297,female,Sargodha,urban,251,197,0.7848605577689243
298,female,Shangla,rural,106,34,0.32075471698113206
299,female,Shangla,urban,0,0,
300,female,Sheikhupura,rural,298,187,0.62751677852349
301,female,Sheikhupura,urban,0,0,
302,female,Shikarpur,rural,180,63,0.35
303,female,Shikarpur,urban,0,0,
304,female,Sialkot,rural,150,119,0.7933333333333333
305,female,Sialkot,urban,126,113,0.8968253968253969
306,female,Sibbi,rural,152,26,0.17105263157894737
307,female,Sibbi,urban,131,65,0.4961832061068702
308,female,Sukkar,rural,100,33,0.33
309,female,Sukkar,urban,263,161,0.6121673003802282
310,female,Swabi,rural,93,38,0.40860215053763443
311,female,Swabi,urban,0,0,
312,female,Swat,rural,222,110,0.4954954954954955
313,female,Swat,urban,0,0,
314,female,T.T.Singh,rural,121,81,0.6694214876033058
315,female,T.T.Singh,urban,0,0,
316,female,Tank,rural,73,13,0.1780821917808219
317,female,Tank,urban,0,0,
318,female,Tharparkar,rural,62,19,0.3064516129032258
319,female,Tharparkar,urban,0,0,
320,female,Thatta,rural,108,18,0.16666666666666666
321,female,Thatta,urban,0,0,
322,female,UpperDir,rural,109,37,0.3394495412844037
323,female,UpperDir,urban,0,0,
324,female,Vehari,rural,125,64,0.512
325,female,Vehari,urban,0,0,
326,female,Zhob,rural,356,71,0.199438202247191
327,female,Zhob,urban,154,89,0.577922077922078
