,sex,subprovince,region,sample_population,enrolled_total,rate_enrollment
74,male,Jafarabad,rural,552,196,0.35507246376811596
75,male,Jafarabad,urban,181,128,0.7071823204419889
76,male,Jamshoro,rural,425,229,0.5388235294117647
77,male,Jamshoro,urban,264,203,0.7689393939393939
78,male,Jhal Magsi,rural,597,416,0.6968174204355109
79,male,Jhal Magsi,urban,23,15,0.6521739130434783
80,male,Jhang,rural,725,500,0.6896551724137931
81,male,Jhang,urban,285,215,0.7543859649122807
82,male,Jhelum,rural,315,272,0.8634920634920635
83,male,Jhelum,urban,137,114,0.8321167883211679
84,male,Kalat,rural,444,319,0.7184684684684685
85,male,Kalat,urban,126,99,0.7857142857142857
86,male,Karachi,rural,411,222,0.5401459854014599
87,male,Karachi,urban,5674,4524,0.7973211138526612
88,male,Karak ,rural,616,491,0.797077922077922
89,male,Karak ,urban,125,93,0.744
90,male,Kashmore,rural,678,362,0.5339233038348082
91,male,Kashmore,urban,176,135,0.7670454545454546
92,male,Kasur ,rural,736,535,0.7269021739130435
93,male,Kasur ,urban,319,236,0.7398119122257053
94,male,Ketch/Turbat,rural,542,305,0.5627306273062731
95,male,Ketch/Turbat,urban,162,122,0.7530864197530864
96,male,Khairpur ,rural,1076,694,0.6449814126394052
97,male,Khairpur ,urban,234,151,0.6452991452991453
98,male,Khanewal ,rural,629,447,0.7106518282988871
99,male,Khanewal ,urban,143,121,0.8461538461538461
100,male,Kharan,rural,678,476,0.7020648967551623
101,male,Kharan,urban,83,69,0.8313253012048193
102,male,Khushab ,rural,268,218,0.8134328358208955
103,male,Khushab ,urban,160,134,0.8375
104,male,Khuzdar,rural,371,269,0.7250673854447439
105,male,Khuzdar,urban,238,178,0.7478991596638656
106,male,Kohat ,rural,484,356,0.7355371900826446
107,male,Kohat ,urban,198,161,0.8131313131313131
108,male,Kohistan,rural,549,211,0.3843351548269581
109,male,Kohistan,urban,0,0,
110,male,Kohlu,rural,263,128,0.4866920152091255
111,male,Kohlu,urban,28,24,0.8571428571428571
112,male,Lahore,rural,0,0,
113,male,Lahore,urban,1981,1630,0.822816759212519
114,male,Lahore ,rural,415,330,0.7951807228915663
115,male,Lahore ,urban,1981,1630,0.822816759212519
116,male,LakkiMarwat ,rural,494,357,0.7226720647773279
117,male,LakkiMarwat ,urban,143,100,0.6993006993006993
118,male,Larkana,rural,719,421,0.5855354659248957
119,male,Larkana,urban,231,156,0.6753246753246753
120,male,Lasbella,rural,347,108,0.3112391930835735
121,male,Lasbella,urban,170,113,0.6647058823529411
122,male,Layyah,rural,451,323,0.7161862527716186
123,male,Layyah,urban,177,139,0.7853107344632768
124,male,Lodhran ,rural,355,201,0.5661971830985916
125,male,Lodhran ,urban,213,149,0.6995305164319249
126,male,Loralai,rural,489,145,0.2965235173824131
127,male,Loralai,urban,95,59,0.6210526315789474
128,male,Lower Dir ,rural,639,478,0.7480438184663537
129,male,Lower Dir ,urban,112,93,0.8303571428571429
130,male,Malakand ,rural,594,488,0.8215488215488216
131,male,Malakand ,urban,114,86,0.7543859649122807
132,male,Mandi Bahuddin ,rural,344,276,0.8023255813953488
133,male,Mandi Bahuddin ,urban,141,121,0.8581560283687943
134,male,Manshera ,rural,479,389,0.8121085594989561
135,male,Manshera ,urban,90,78,0.8666666666666667
136,male,Mardan ,rural,605,456,0.7537190082644628
137,male,Mardan ,urban,264,212,0.803030303030303
138,male,Mastung,rural,340,272,0.8
139,male,Mastung,urban,148,115,0.777027027027027
140,male,Matiari,rural,347,172,0.4956772334293948
141,male,Matiari,urban,115,77,0.6695652173913044
142,male,Mianwali,rural,343,286,0.8338192419825073
143,male,Mianwali,urban,153,130,0.8496732026143791
144,male,Mir Pur Khas ,rural,804,454,0.5646766169154229
145,male,Mir Pur Khas ,urban,271,216,0.7970479704797048
146,male,Multan ,rural,720,469,0.6513888888888889
147,male,Multan ,urban,1212,922,0.7607260726072608
148,male,Muraffar Garh ,rural,814,435,0.5343980343980343
149,male,Muraffar Garh ,urban,179,148,0.8268156424581006
150,male,Musa Khel,rural,696,180,0.25862068965517243
151,male,Musa Khel,urban,0,0,
152,male,Nankana Sahi,rural,318,257,0.8081761006289309
153,male,Nankana Sahi,urban,153,114,0.7450980392156863
154,male,Narowal ,rural,596,504,0.8456375838926175
155,male,Narowal ,urban,218,186,0.8532110091743119
156,male,Nasirabad,rural,601,261,0.43427620632279534
157,male,Nasirabad,urban,132,96,0.7272727272727273
158,male,Nawabshah,rural,644,361,0.5605590062111802
159,male,Nawabshah,urban,205,137,0.6682926829268293
160,male,Nowshera ,rural,549,435,0.7923497267759563
161,male,Nowshera ,urban,215,166,0.772093023255814
162,male,Nowshero Feroze ,rural,813,521,0.6408364083640836
163,male,Nowshero Feroze ,urban,234,181,0.7735042735042735
164,male,Nushki,rural,673,291,0.4323922734026746
165,male,Nushki,urban,80,61,0.7625
166,male,Okara,rural,708,507,0.7161016949152542
167,male,Okara,urban,295,230,0.7796610169491526
168,male,Pakpatten ,rural,462,302,0.6536796536796536
169,male,Pakpatten ,urban,129,100,0.7751937984496124
170,male,Panjgur,rural,515,344,0.6679611650485436
171,male,Panjgur,urban,66,47,0.7121212121212122
172,male,Pashin,rural,189,156,0.8253968253968254
173,male,Pashin,urban,112,78,0.6964285714285714
174,male,Peshawar,rural,0,0,
175,male,Peshawar,urban,869,687,0.7905638665132336
176,male,Peshawar ,rural,488,340,0.6967213114754098
177,male,Peshawar ,urban,869,687,0.7905638665132336
178,male,Qillah Abdullah,rural,345,255,0.7391304347826086
179,male,Qillah Abdullah,urban,176,132,0.75
180,male,Qillah Saifullah,rural,456,174,0.3815789473684211
181,male,Qillah Saifullah,urban,0,0,
182,male,Qillah Salifullah,rural,0,0,
183,male,Qillah Salifullah,urban,77,64,0.8311688311688312
184,male,Quetta,rural,455,342,0.7516483516483516
185,male,Quetta,urban,1346,1080,0.8023774145616642
186,male,Rahim Yar Khan,rural,1077,631,0.585886722376973
187,male,Rahim Yar Khan,urban,302,230,0.7615894039735099
188,male,Rajanpur,rural,699,344,0.49213161659513593
189,male,Rajanpur,urban,191,147,0.7696335078534031
190,male,Rawalpindi,rural,0,0,
191,male,Rawalpindi,urban,602,527,0.8754152823920266
192,male,Rawalpindi ,rural,450,404,0.8977777777777778
193,male,Rawalpindi ,urban,602,527,0.8754152823920266
194,male,Sahiwal ,rural,569,403,0.7082601054481547
195,male,Sahiwal ,urban,150,115,0.7666666666666667
196,male,Sanghar,rural,1227,718,0.5851670741646292
197,male,Sanghar,urban,232,175,0.7543103448275862
198,male,Sargodha ,rural,568,427,0.7517605633802817
199,male,Sargodha ,urban,840,702,0.8357142857142857
200,male,Shahdadkot,rural,811,413,0.5092478421701603
201,male,Shahdadkot,urban,140,85,0.6071428571428571
202,male,Shangla ,rural,646,356,0.5510835913312694
203,male,Shangla ,urban,0,0,
204,male,Sheikhupura ,rural,483,341,0.7060041407867494
205,male,Sheikhupura ,urban,231,179,0.7748917748917749
206,male,Sherani,rural,567,349,0.6155202821869489
207,male,Sherani,urban,0,0,
208,male,Shikarpur ,rural,742,363,0.48921832884097033
209,male,Shikarpur ,urban,240,173,0.7208333333333333
210,male,Sialkot ,rural,394,327,0.8299492385786802
211,male,Sialkot ,urban,740,644,0.8702702702702703
212,male,Sibbi,rural,337,206,0.6112759643916914
213,male,Sibbi,urban,186,159,0.8548387096774194
214,male,Sukkar ,rural,512,308,0.6015625
215,male,Sukkar ,urban,522,368,0.7049808429118773
216,male,Sukkur,rural,0,0,
217,male,Sukkur,urban,522,368,0.7049808429118773
218,male,Swabi ,rural,435,358,0.8229885057471265
219,male,Swabi ,urban,176,152,0.8636363636363636
220,male,Swat ,rural,588,435,0.7397959183673469
221,male,Swat ,urban,190,151,0.7947368421052632
222,male,T.T.Singh ,rural,496,392,0.7903225806451613
223,male,T.T.Singh ,urban,231,185,0.8008658008658008
224,male,Tando Muhd Khan,rural,336,143,0.4255952380952381
225,male,Tando Muhd Khan,urban,138,65,0.47101449275362317
226,male,TandoAllah Yar,rural,337,168,0.49851632047477745
227,male,TandoAllah Yar,urban,175,119,0.68
228,male,Tank ,rural,505,286,0.5663366336633663
229,male,Tank ,urban,95,81,0.8526315789473684
230,male,Tharparkar ,rural,977,597,0.6110542476970318
231,male,Tharparkar ,urban,148,121,0.8175675675675675
232,male,Thatta ,rural,935,393,0.4203208556149733
233,male,Thatta ,urban,142,83,0.5845070422535211
234,male,Umer Kot,rural,700,433,0.6185714285714285
235,male,Umer Kot,urban,285,189,0.6631578947368421
236,male,UpperDir ,rural,688,533,0.7747093023255814
237,male,UpperDir ,urban,79,51,0.6455696202531646
238,male,Vehari ,rural,757,495,0.6538969616908851
239,male,Vehari ,urban,216,167,0.7731481481481481
240,male,Washuk,rural,562,399,0.7099644128113879
241,male,Washuk,urban,0,0,
242,male,Zhob,rural,530,196,0.36981132075471695
243,male,Zhob,urban,156,118,0.7564102564102564
244,male,Ziarat,rural,309,227,0.7346278317152104
245,male,Ziarat,urban,48,42,0.875
246,female,Abbottabad,rural,301,215,0.7142857142857143
247,female,Abbottabad,urban,136,123,0.9044117647058824
248,female,Attock ,rural,289,218,0.754325259515571
249,female,Attock ,urban,128,104,0.8125
250,female,Awaran,rural,279,158,0.5663082437275986
251,female,Awaran,urban,0,0,
252,female,Badin ,rural,801,238,0.29712858926342073
253,female,Badin ,urban,183,92,0.5027322404371585
254,female,Bahawalnagar,rural,654,404,0.617737003058104
255,female,Bahawalnagar,urban,245,180,0.7346938775510204
256,female,Bahawalpur,rural,625,265,0.424
257,female,Bahawalpur,urban,802,576,0.7182044887780549
258,female,Bannu ,rural,442,199,0.4502262443438914
259,female,Bannu ,urban,85,66,0.7764705882352941
260,female,Barkhan,rural,504,23,0.04563492063492063
261,female,Barkhan,urban,0,0,
262,female,Barkhen,rural,0,0,
263,female,Barkhen,urban,37,11,0.2972972972972973
264,female,Batagram ,rural,506,291,0.575098814229249
265,female,Batagram ,urban,0,0,
266,female,Bhakhar ,rural,352,170,0.48295454545454547
267,female,Bhakhar ,urban,170,123,0.7235294117647059
268,female,Bolan/Kachhi,rural,0,0,
269,female,Bolan/Kachhi,urban,94,47,0.5
270,female,Bolan/Kachni,rural,304,115,0.3782894736842105
271,female,Bolan/Kachni,urban,0,0,
272,female,Bonair ,rural,693,319,0.4603174603174603
273,female,Bonair ,urban,0,0,
274,female,Chaghi,rural,466,67,0.14377682403433475
275,female,Chaghi,urban,38,26,0.6842105263157895
276,female,Chakwal ,rural,292,259,0.886986301369863
277,female,Chakwal ,urban,136,121,0.8897058823529411
278,female,Charsada,rural,485,260,0.5360824742268041
279,female,Charsada,urban,174,103,0.5919540229885057
280,female,Chiniot,rural,276,114,0.41304347826086957
281,female,Chiniot,urban,193,142,0.7357512953367875
282,female,Chitral ,rural,467,337,0.721627408993576
283,female,Chitral ,urban,54,42,0.7777777777777778
284,female,D.G.Khan ,rural,642,276,0.42990654205607476
285,female,D.G.Khan ,urban,230,178,0.7739130434782608
286,female,D.I.Khan ,rural,483,135,0.2795031055900621
287,female,D.I.Khan ,urban,154,116,0.7532467532467533
288,female,Dadu ,rural,754,431,0.5716180371352785
289,female,Dadu ,urban,163,118,0.7239263803680982
290,female,Dera Bughti,rural,384,7,0.018229166666666668
291,female,Dera Bughti,urban,62,2,0.03225806451612903
292,female,Faisalabad ,rural,974,677,0.6950718685831622
293,female,Faisalabad ,urban,1906,1574,0.825813221406086
294,female,Gawadar,rural,227,96,0.42290748898678415
295,female,Gawadar,urban,154,94,0.6103896103896104
296,female,Ghotki ,rural,714,167,0.2338935574229692
297,female,Ghotki ,urban,198,114,0.5757575757575758
298,female,Gujaranwala ,rural,0,0,
299,female,Gujaranwala ,urban,578,489,0.8460207612456747
300,female,Gujranwala ,rural,554,467,0.8429602888086642
301,female,Gujranwala ,urban,578,489,0.8460207612456747
302,female,Gujrat ,rural,470,382,0.8127659574468085
303,female,Gujrat ,urban,242,196,0.8099173553719008
304,female,Haifzabad ,rural,367,263,0.7166212534059946
305,female,Haifzabad ,urban,153,130,0.8496732026143791
306,female,Hangu ,rural,440,123,0.27954545454545454
307,female,Hangu ,urban,120,73,0.6083333333333333
308,female,Haripur ,rural,281,236,0.8398576512455516
309,female,Haripur ,urban,136,125,0.9191176470588235
310,female,Harnai,rural,480,191,0.39791666666666664
311,female,Harnai,urban,0,0,
312,female,Hyderabad,rural,0,0,
313,female,Hyderabad,urban,525,400,0.7619047619047619
314,female,Hyderabad ,rural,297,110,0.37037037037037035
315,female,Hyderabad ,urban,525,400,0.7619047619047619
316,female,Islamabad,rural,202,170,0.8415841584158416
317,female,Islamabad,urban,197,165,0.8375634517766497
318,female,Jaccobabad ,rural,507,112,0.22090729783037474
319,female,Jaccobabad ,urban,196,110,0.5612244897959183
320,female,Jafarabad,rural,374,46,0.12299465240641712
321,female,Jafarabad,urban,123,61,0.4959349593495935
322,female,Jamshoro,rural,309,103,0.3333333333333333
323,female,Jamshoro,urban,204,131,0.6421568627450981
324,female,Jhal Magsi,rural,333,135,0.40540540540540543
325,female,Jhal Magsi,urban,38,28,0.7368421052631579
326,female,Jhang,rural,670,355,0.5298507462686567
327,female,Jhang,urban,245,183,0.746938775510204
328,female,Jhelum,rural,296,248,0.8378378378378378
329,female,Jhelum,urban,121,104,0.859504132231405
330,female,Kalat,rural,364,153,0.42032967032967034
331,female,Kalat,urban,108,69,0.6388888888888888
332,female,Karachi,rural,364,158,0.4340659340659341
333,female,Karachi,urban,5228,4110,0.7861514919663352
334,female,Karak ,rural,551,280,0.5081669691470054
335,female,Karak ,urban,96,70,0.7291666666666666
336,female,Kashmore,rural,431,86,0.19953596287703015
337,female,Kashmore,urban,142,80,0.5633802816901409
338,female,Kasur ,rural,699,475,0.6795422031473534
339,female,Kasur ,urban,283,225,0.7950530035335689
340,female,Ketch/Turbat,rural,375,91,0.24266666666666667
341,female,Ketch/Turbat,urban,106,55,0.5188679245283019
342,female,Khairpur ,rural,799,357,0.44680851063829785
343,female,Khairpur ,urban,182,113,0.6208791208791209
344,female,Khanewal ,rural,608,332,0.5460526315789473
345,female,Khanewal ,urban,167,144,0.8622754491017964
346,female,Kharan,rural,462,105,0.22727272727272727
347,female,Kharan,urban,61,21,0.3442622950819672
348,female,Khushab ,rural,288,204,0.7083333333333334
349,female,Khushab ,urban,139,111,0.7985611510791367
350,female,Khuzdar,rural,355,169,0.476056338028169
351,female,Khuzdar,urban,246,162,0.6585365853658537
352,female,Kohat ,rural,445,177,0.39775280898876403
353,female,Kohat ,urban,174,118,0.6781609195402298
354,female,Kohistan,rural,377,62,0.16445623342175067
355,female,Kohistan,urban,0,0,
356,female,Kohlu,rural,371,58,0.15633423180592992
357,female,Kohlu,urban,59,30,0.5084745762711864
358,female,Lahore,rural,0,0,
359,female,Lahore,urban,1821,1506,0.8270181219110379
360,female,Lahore ,rural,355,266,0.7492957746478873
361,female,Lahore ,urban,1821,1506,0.8270181219110379
362,female,LakkiMarwat ,rural,454,115,0.2533039647577093
363,female,LakkiMarwat ,urban,126,85,0.6746031746031746
364,female,Larkana,rural,671,230,0.34277198211624443
365,female,Larkana,urban,206,118,0.5728155339805825
366,female,Lasbella,rural,312,73,0.23397435897435898
367,female,Lasbella,urban,151,74,0.4900662251655629
368,female,Layyah,rural,405,240,0.5925925925925926
369,female,Layyah,urban,169,135,0.7988165680473372
370,female,Lodhran ,rural,332,155,0.46686746987951805
371,female,Lodhran ,urban,181,114,0.6298342541436464
372,female,Loralai,rural,484,21,0.04338842975206612
373,female,Loralai,urban,102,37,0.3627450980392157
374,female,Lower Dir ,rural,557,348,0.6247755834829444
375,female,Lower Dir ,urban,94,69,0.7340425531914894
376,female,Malakand ,rural,500,279,0.558
377,female,Malakand ,urban,82,56,0.6829268292682927
378,female,Mandi Bahuddin ,rural,360,269,0.7472222222222222
379,female,Mandi Bahuddin ,urban,138,120,0.8695652173913043
380,female,Manshera ,rural,480,273,0.56875
381,female,Manshera ,urban,107,95,0.8878504672897196
382,female,Mardan ,rural,506,264,0.5217391304347826
383,female,Mardan ,urban,224,148,0.6607142857142857
384,female,Mastung,rural,282,141,0.5
385,female,Mastung,urban,134,103,0.7686567164179104
386,female,Matiari,rural,303,95,0.31353135313531355
387,female,Matiari,urban,114,67,0.5877192982456141
388,female,Mianwali,rural,290,182,0.6275862068965518
389,female,Mianwali,urban,162,126,0.7777777777777778
390,female,Mir Pur Khas ,rural,698,224,0.3209169054441261
391,female,Mir Pur Khas ,urban,255,196,0.7686274509803922
392,female,Multan ,rural,684,352,0.5146198830409356
393,female,Multan ,urban,1160,930,0.8017241379310345
394,female,Muraffar Garh ,rural,743,299,0.40242261103633914
395,female,Muraffar Garh ,urban,143,113,0.7902097902097902
396,female,Musa Khel,rural,696,31,0.04454022988505747
397,female,Musa Khel,urban,0,0,
398,female,Nankana Sahi,rural,305,221,0.7245901639344262
399,female,Nankana Sahi,urban,116,91,0.7844827586206896
400,female,Narowal ,rural,564,461,0.8173758865248227
401,female,Narowal ,urban,212,196,0.9245283018867925
402,female,Nasirabad,rural,432,34,0.0787037037037037
403,female,Nasirabad,urban,143,60,0.4195804195804196
404,female,Nawabshah,rural,542,165,0.3044280442804428
405,female,Nawabshah,urban,176,94,0.5340909090909091
406,female,Nowshera ,rural,505,293,0.5801980198019802
407,female,Nowshera ,urban,219,156,0.7123287671232876
408,female,Nowshero Feroze ,rural,596,241,0.40436241610738255
409,female,Nowshero Feroze ,urban,240,171,0.7125
410,female,Nushki,rural,528,94,0.17803030303030304
411,female,Nushki,urban,68,40,0.5882352941176471
412,female,Okara,rural,681,434,0.6372980910425844
413,female,Okara,urban,232,181,0.7801724137931034
414,female,Pakpatten ,rural,390,190,0.48717948717948717
415,female,Pakpatten ,urban,154,123,0.7987012987012987
416,female,Panjgur,rural,353,108,0.3059490084985836
417,female,Panjgur,urban,45,28,0.6222222222222222
418,female,Pashin,rural,151,60,0.3973509933774834
419,female,Pashin,urban,74,27,0.36486486486486486
420,female,Peshawar,rural,0,0,
421,female,Peshawar,urban,799,508,0.6357947434292867
422,female,Peshawar ,rural,477,246,0.5157232704402516
423,female,Peshawar ,urban,799,508,0.6357947434292867
424,female,Qillah Abdullah,rural,195,34,0.17435897435897435
425,female,Qillah Abdullah,urban,143,53,0.3706293706293706
426,female,Qillah Saifullah,rural,343,47,0.13702623906705538
427,female,Qillah Saifullah,urban,0,0,
428,female,Qillah Salifullah,rural,0,0,
429,female,Qillah Salifullah,urban,62,33,0.532258064516129
430,female,Quetta,rural,321,168,0.5233644859813084
431,female,Quetta,urban,1080,644,0.5962962962962963
432,female,Rahim Yar Khan,rural,986,446,0.45233265720081134
433,female,Rahim Yar Khan,urban,289,213,0.7370242214532872
434,female,Rajanpur,rural,562,222,0.39501779359430605
435,female,Rajanpur,urban,212,153,0.7216981132075472
436,female,Rawalpindi,rural,0,0,
437,female,Rawalpindi,urban,575,489,0.8504347826086956
438,female,Rawalpindi ,rural,391,327,0.8363171355498721
439,female,Rawalpindi ,urban,575,489,0.8504347826086956
440,female,Sahiwal ,rural,558,332,0.5949820788530465
441,female,Sahiwal ,urban,154,117,0.7597402597402597
442,female,Sanghar,rural,925,334,0.36108108108108106
443,female,Sanghar,urban,232,151,0.6508620689655172
444,female,Sargodha ,rural,530,332,0.6264150943396226
445,female,Sargodha ,urban,816,676,0.8284313725490197
446,female,Shahdadkot,rural,799,275,0.344180225281602
447,female,Shahdadkot,urban,100,45,0.45
448,female,Shangla ,rural,557,162,0.29084380610412924
449,female,Shangla ,urban,0,0,
450,female,Sheikhupura ,rural,449,318,0.7082405345211581
451,female,Sheikhupura ,urban,220,180,0.8181818181818182
452,female,Sherani,rural,369,139,0.37669376693766937
453,female,Sherani,urban,0,0,
454,female,Shikarpur ,rural,619,188,0.3037156704361874
455,female,Shikarpur ,urban,208,131,0.6298076923076923
456,female,Sialkot ,rural,361,325,0.9002770083102493
457,female,Sialkot ,urban,694,614,0.8847262247838616
458,female,Sibbi,rural,237,78,0.3291139240506329
459,female,Sibbi,urban,176,140,0.7954545454545454
460,female,Sukkar ,rural,413,136,0.32929782082324455
461,female,Sukkar ,urban,573,323,0.5636998254799301
462,female,Sukkur,rural,0,0,
463,female,Sukkur,urban,573,323,0.5636998254799301
464,female,Swabi ,rural,371,244,0.6576819407008087
465,female,Swabi ,urban,183,134,0.73224043715847
466,female,Swat ,rural,548,276,0.5036496350364964
467,female,Swat ,urban,161,101,0.6273291925465838
468,female,T.T.Singh ,rural,417,316,0.7577937649880095
469,female,T.T.Singh ,urban,236,196,0.8305084745762712
470,female,Tando Muhd Khan,rural,256,52,0.203125
471,female,Tando Muhd Khan,urban,142,65,0.45774647887323944
472,female,TandoAllah Yar,rural,253,73,0.2885375494071146
473,female,TandoAllah Yar,urban,132,74,0.5606060606060606
474,female,Tank ,rural,395,86,0.21772151898734177
475,female,Tank ,urban,94,68,0.723404255319149
476,female,Tharparkar ,rural,806,336,0.41687344913151364
477,female,Tharparkar ,urban,132,92,0.696969696969697
478,female,Thatta ,rural,750,162,0.216
479,female,Thatta ,urban,136,87,0.6397058823529411
480,female,Umer Kot,rural,568,242,0.426056338028169
481,female,Umer Kot,urban,239,143,0.5983263598326359
482,female,UpperDir ,rural,607,350,0.5766062602965404
483,female,UpperDir ,urban,65,44,0.676923076923077
484,female,Vehari ,rural,709,372,0.5246826516220028
485,female,Vehari ,urban,204,165,0.8088235294117647
486,female,Washuk,rural,388,162,0.4175257731958763
487,female,Washuk,urban,0,0,
488,female,Zhob,rural,398,42,0.10552763819095477
489,female,Zhob,urban,132,70,0.5303030303030303
490,female,Ziarat,rural,231,32,0.13852813852813853
491,female,Ziarat,urban,35,22,0.6285714285714286
